Protein,phi_calib
YGL019W,0.000137377
YGL020C,8.85153E-06
YGL022W,7.1635E-05
YGL023C,0
YGL025C,2.9649E-06
YGL026C,0.000788842
YGL027C,0.000204852
YGL028C,6.69418E-05
YGL030W,0.000856244
YGL031C,0.000102578
YGL035C,0.000131133
YGL037C,0.000681087
YGL038C,0
YGL039W,6.33374E-05
YGL040C,0.000420606
YGL043W,0.000100486
YGL048C,0.000365765
YGL049C,0.000161435
YGL050W,4.43922E-05
YGL054C,1.86485E-05
YGL055W,0.000176967
YGL056C,0.000128795
YGL061C,2.7513E-06
YGL062W,0.000772314
YGL063W,0
YGL066W,0
YGL067W,9.3345E-05
YGL068W,0.000406763
YGL070C,8.32349E-05
YGL073W,0
YGL076C,0.002730112
YGL078C,0.000241439
YGL082W,6.48311E-05
YGL084C,0.000114215
YGL087C,0.000168758
YGL092W,0.00012017
YGL097W,0.000147601
YGL099W,0.000190268
YGL100W,0.000142823
YGL101W,0
YGL103W,0.00156966
YGL105W,0.001257562
YGL106W,0.000399932
YGL108C,3.33069E-05
YGL111W,8.34982E-05
YGL112C,0.000146738
YGL115W,0.000209854
YGL117W,1.00396E-05
YGL119W,0
YGL120C,0.00013584
YGL122C,0.000105886
YGL123W,0.00190235
YGL125W,0.000133912
YGL129C,0.000195535
YGL130W,8.56908E-05
YGL137W,0.000497702
YGL141W,4.81928E-05
YGL145W,0.000265539
YGL147C,0.000121814
YGL148W,0.000384811
YGL150C,0
YGL153W,6.30521E-05
YGL157W,2.67507E-05
YGL164C,0.004470787
YGL167C,0.000173889
YGL171W,6.74807E-05
YGL173C,0.000324171
YGL174W,2.34437E-05
YGL181W,2.18457E-05
YGL184C,0
YGL185C,0
YGL187C,0.000833948
YGL189C,3.32975E-05
YGL190C,8.95847E-05
YGL191W,0.000157887
YGL195W,0.000558891
YGL196W,1.82601E-05
YGL198W,9.07187E-05
YGL200C,0.000188004
YGL201C,0.000127203
YGL202W,0.001090801
YGL206C,0.00104892
YGL207W,0.000317935
YGL210W,7.94911E-05
YGL213C,0.000130319
YGL220W,9.51943E-05
YGL221C,0.000182572
YGL226C-A,0
YGL228W,0.000196592
YGL231C,7.71161E-05
YGL232W,7.94023E-05
YGL234W,0.001337333
YGL238W,0.000143808
YGL242C,0.000191894
YGL244W,0.000223865
YGL245W,0.001359986
YGL246C,0.000108566
YGL248W,8.62391E-05
