ORF,Xi
YNR041C,3.73735E-05
YNR040W,2.08991E-05
YNR039C,6.06261E-05
YNR038W,6.49565E-05
YNR037C,4.98942E-05
YNR036C,0.000181502
YNR035C,0.000288351
YNR034W-A,0.000602684
YNR034W,6.731E-05
YNR033W,5.62015E-05
YNR032C-A,2.78654E-05
YNR032W,3.36079E-05
YNR031C,7.59709E-05
YNR030W,7.82303E-05
YNR029C,5.25301E-05
YNR028W,5.95906E-05
YNR027W,1.58155E-05
YNR026C,7.18288E-05
YNR024W,3.64321E-05
YNR023W,5.08356E-05
YNR022C,4.73524E-05
YNR021W,0.000207202
YNR020C,3.51142E-05
YNR019W,9.18806E-05
YNR018W,0.000168887
YNR017W,0.000105437
YNR016C,0.004625941
YNR015W,3.18193E-05
YNR014W,2.11815E-05
YNR013C,8.23724E-05
YNR012W,2.4194E-05
YNR011C,4.61286E-05
YNR010W,2.44764E-05
YNR009W,2.66416E-05
YNR008W,4.24571E-05
YNR007C,0.000107884
YNR006W,0.000124453
YNR004W,5.74253E-06
YNR003C,3.71853E-05
YNR002C,0.000153542
YNR001C,0.001448437
YNL001W,6.15675E-05
YNL002C,0.000119087
YNL003C,2.50412E-05
YNL004W,0.000128878
YNL005C,9.43282E-05
YNL006W,4.39633E-05
YNL007C,0.000485856
YNL008C,4.97059E-05
YNL009W,0.000141304
YNL010W,0.000232808
YNL011C,2.31584E-05
YNL012W,3.01248E-05
YNL014W,0.000952602
YNL015W,0.001251308
YNL016W,0.00053801
YNL018C,0
YNL019C,0
YNL020C,3.0972E-05
YNL021W,5.41304E-05
YNL022C,4.6411E-05
YNL023C,4.68817E-05
YNL024C,1.31796E-06
YNL024C-A,9.99766E-05
YNL025C,1.44975E-05
YNL026W,5.14004E-05
YNL027W,0.000127842
YNL029C,6.96635E-06
YNL030W,0.000197882
YNL031C,0.000506473
YNL032W,2.61709E-05
YNL033W,0
YNL034W,9.41399E-08
YNL035C,5.32832E-05
YNL036W,0.00219233
YNL037C,0.000231678
YNL038W,1.39327E-05
YNL039W,8.83032E-05
YNL040W,5.64839E-06
YNL041C,7.8701E-05
YNL042W,1.25206E-05
YNL042W-B,1.8828E-07
YNL044W,0.000109485
YNL045W,0.000249565
YNL046W,9.79055E-06
YNL047C,2.85244E-05
YNL048W,6.11909E-05
YNL049C,3.94446E-05
YNL050C,4.89528E-05
YNL051W,4.42458E-05
YNL052W,0.0004964
YNL053W,3.06896E-05
YNL054W,9.74348E-05
YNL054W-A,0
YNL054W-B,0
YNL055C,0.003018502
YNL056W,3.38904E-05
YNL058C,4.01036E-05
YNL059C,6.65569E-05
YNL061W,0.000112497
YNL062C,5.09297E-05
YNL063W,7.62533E-06
YNL064C,0.000369499
YNL065W,2.44764E-06
YNL066W,3.62439E-05
YNL067W,0.000572088
YNL067W-B,0
YNL068C,7.01342E-05
YNL069C,0.000816193
YNL070W,0.000102989
YNL071W,0.000839728
YNL072W,2.80537E-05
YNL073W,2.61709E-05
YNL074C,0.000155707
YNL075W,5.25301E-05
YNL076W,5.56367E-05
YNL077W,8.36904E-05
YNL078W,2.24994E-05
YNL079C,0.000448294
YNL080C,1.59096E-05
YNL081C,8.04896E-05
YNL082W,6.26972E-05
YNL083W,2.8901E-05
YNL084C,0.000132643
YNL085W,0.000210403
YNL086W,1.96752E-05
YNL087W,6.24148E-05
YNL088W,0.000137162
YNL090W,3.78442E-05
YNL091W,0.000215675
YNL092W,1.50624E-05
YNL093W,2.11815E-05
YNL094W,3.67146E-05
YNL095C,2.02401E-05
YNL096C,0.000338245
YNL097C,4.5093E-05
YNL097C-B,1.8828E-07
YNL098C,0.000369782
YNL099C,4.81055E-05
YNL100W,0.000151942
YNL101W,3.53966E-05
YNL102W,0.00011052
YNL103W,0.000171429
YNL104C,0.001034127
YNL106C,3.72794E-05
YNL107W,2.67357E-05
YNL108C,2.7583E-05
YNL110C,0.000113909
YNL111C,9.22571E-05
YNL112W,0.000114474
YNL113W,9.84703E-05
YNL115C,0.000255966
YNL116W,0.000170958
YNL117W,0.00036178
YNL118C,0.000167475
YNL119W,4.17981E-05
YNL121C,0.000237515
YNL122C,4.93293E-05
YNL123W,0.000114098
YNL124W,2.8901E-05
YNL125C,0.000213886
YNL126W,3.52083E-05
YNL127W,6.30737E-05
YNL128W,6.40151E-06
YNL129W,1.63803E-05
YNL130C-A,1.8828E-07
YNL130C,0.000101954
YNL131W,0.000290892
YNL132W,9.66817E-05
YNL133C,3.5679E-05
YNL134C,0.000395105
YNL135C,0.00122316
YNL136W,2.70182E-05
YNL137C,0.000117863
YNL138W,0.000468911
YNL138W-A,1.60038E-05
YNL139C,0.000113344
YNL140C,0
YNL141W,2.33467E-05
YNL142W,1.80749E-05
YNL143C,2.91834E-06
YNL144C,9.79055E-05
YNL145W,3.7656E-07
YNL146W,7.24877E-06
YNL146C-A,2.8242E-07
YNL147W,8.62322E-05
YNL148C,1.10144E-05
YNL149C,5.16828E-05
YNL151C,4.31161E-05
YNL152W,1.87338E-05
YNL153C,4.85762E-05
YNL154C,0.00015053
YNL155W,6.7969E-05
YNL156C,0.000108543
YNL157W,0.000107414
YNL158W,3.38904E-05
YNL159C,6.58979E-05
YNL160W,0.000923983
YNL161W,0.000152789
YNL162W,0.000133396
YNL162W-A,4.04802E-06
YNL163C,9.72465E-05
YNL164C,6.04378E-05
YNL165W,2.45705E-05
YNL166C,9.06567E-05
YNL167C,7.68182E-05
YNL168C,8.25607E-05
YNL169C,3.65263E-05
YNL172W,4.02919E-05
YNL173C,0.000182067
YNL175C,8.41611E-05
YNL176C,5.36598E-05
YNL177C,9.02802E-05
YNL178W,0.001673243
YNL180C,0.000220382
YNL181W,5.94023E-05
YNL182C,2.85244E-05
YNL183C,8.93388E-05
YNL184C,3.7656E-07
YNL185C,3.93505E-05
YNL186W,0.000110426
YNL187W,4.2363E-06
YNL188W,7.81361E-06
YNL189W,0.00036997
YNL190W,0.000163333
YNL191W,2.51354E-05
YNL192W,0.000115792
YNL193W,1.48741E-05
YNL194C,0.000187338
YNL195C,0.000247494
YNL196C,1.35561E-05
YNL197C,0.000139515
YNL199C,0.000107225
YNL200C,0.000264439
YNL201C,4.86703E-05
YNL202W,0.00028242
YNL204C,6.58979E-07
YNL206C,2.64533E-05
YNL207W,8.22783E-05
YNL208W,0.001362016
YNL209W,0.0004209
YNL210W,1.69452E-06
YNL211C,9.50813E-06
YNL212W,0.000121535
YNL213C,8.94329E-06
YNL214W,2.90892E-05
YNL215W,7.94541E-05
YNL216W,0.00034154
YNL217W,1.08261E-05
YNL218W,3.24783E-05
YNL219C,9.31044E-05
YNL220W,0.000134055
YNL221C,5.86492E-05
YNL222W,2.89951E-05
YNL223W,5.21535E-05
YNL224C,7.22053E-05
YNL225C,4.85762E-05
YNL227C,2.73947E-05
YNL229C,0.000118428
YNL230C,1.72276E-05
YNL231C,4.15157E-05
YNL232W,3.71853E-05
YNL233W,0.000110897
YNL234W,2.63592E-06
YNL236W,4.80114E-05
YNL237W,6.63686E-05
YNL238W,4.37751E-05
YNL239W,0.000468158
YNL240C,7.3335E-05
YNL241C,0.000282702
YNL242W,8.08662E-05
YNL243W,0.000305296
YNL244C,0.000253613
YNL245C,2.81478E-05
YNL246W,3.55849E-05
YNL247W,0.000207108
YNL248C,9.8941E-05
YNL249C,1.12026E-05
YNL250W,3.73735E-05
YNL251C,0.000140739
YNL252C,6.51448E-05
YNL253W,3.6338E-05
YNL254C,2.07108E-05
YNL255C,0.000546859
YNL256W,4.25512E-05
YNL257C,6.04378E-05
YNL258C,6.8628E-05
YNL259C,6.24148E-05
YNL260C,3.41728E-05
YNL261W,2.24053E-05
YNL262W,0.000102801
YNL263C,0.00011598
YNL264C,2.55119E-05
YNL265C,8.70794E-05
YNL267W,0.000112121
YNL268W,0.00026811
YNL269W,3.7656E-07
YNL270C,0.000138009
YNL271C,0.000120311
YNL272C,5.46953E-05
YNL273W,3.38904E-05
YNL274C,0.000346811
YNL275W,1.76042E-05
YNL277W,1.52507E-05
YNL277W-A,1.78866E-06
YNL278W,5.55425E-05
YNL279W,1.60038E-06
YNL280C,0.000119558
YNL281W,5.12121E-05
YNL282W,1.99577E-05
YNL283C,2.90892E-05
YNL284C,7.81361E-05
YNL284C-A,0
YNL284C-B,0
YNL286W,2.57002E-05
YNL287W,0.000354154
YNL288W,6.90046E-05
YNL289W,0.00016578
YNL290W,5.62957E-05
YNL291C,4.31161E-05
YNL292W,5.18711E-05
YNL293W,6.36386E-05
YNL294C,4.1045E-05
YNL295W,3.60556E-05
YNL297C,9.31044E-05
YNL298W,6.54272E-05
YNL299W,2.2876E-05
YNL300W,0.000171052
YNL301C,6.7969E-05
YNL302C,0.000443493
YNL304W,2.24994E-05
YNL305C,0.000248153
YNL306W,0.000100259
YNL307C,0.000154672
YNL308C,0.000117487
YNL309W,5.10238E-05
YNL310C,3.54907E-05
YNL311C,3.03131E-05
YNL312W,0.000112215
YNL313C,7.47471E-05
YNL314W,1.8828E-05
YNL315C,9.00919E-05
YNL316C,2.45705E-05
YNL317W,5.94964E-05
YNL318C,7.53119E-07
YNL320W,2.49471E-05
YNL321W,0.000129913
YNL322C,0.000371194
YNL323W,0.000100824
YNL325C,4.01036E-05
YNL326C,2.57002E-05
YNL327W,0.000276018
YNL328C,6.21323E-06
YNL329C,3.36079E-05
YNL330C,9.5552E-05
YNL331C,2.54178E-06
YNL332W,1.22382E-06
YNL333W,8.47259E-07
YNL334C,9.41399E-08
YNL335W,4.707E-07
YNL336W,5.36598E-06
YNL339C,0
YMR325W,3.38904E-06
YMR323W,4.42458E-06
YMR322C,1.03554E-06
YMR321C,9.41399E-08
YMR320W,1.8828E-07
YMR319C,6.96635E-06
YMR318C,0.000152413
YMR317W,1.25206E-05
YMR316C-A,0
YMR316W,1.63803E-05
YMR315W-A,3.7656E-07
YMR315W,0.000400283
YMR314W,0.000200047
YMR313C,6.18499E-05
YMR312W,3.85974E-05
YMR311C,0.000234032
YMR310C,2.58885E-05
YMR309C,0.000365451
YMR308C,0.000175477
YMR307W,0.002076162
YMR306W,6.30737E-06
YMR305C,0.000358391
YMR304W,0.00018828
YMR303C,0.03157801
YMR302C,0.000122758
YMR301C,3.85032E-05
YMR300C,5.18711E-05
YMR299C,1.17675E-05
YMR298W,0.000118993
YMR297W,0.001301014
YMR296C,8.62322E-05
YMR295C,0.000467122
YMR294W,2.24994E-05
YMR293C,2.63592E-05
YMR292W,4.01036E-05
YMR291W,0.000229231
YMR290C,8.57615E-05
YMR289W,4.98E-05
YMR288W,6.3262E-05
YMR287C,2.3535E-05
YMR286W,3.88798E-05
YMR285C,5.4507E-05
YMR284W,2.05225E-05
YMR283C,1.57214E-05
YMR282C,2.73947E-05
YMR281W,2.06166E-05
YMR280C,0.000243352
YMR279C,7.53119E-07
YMR278W,0.000100824
YMR277W,4.52813E-05
YMR276W,0.000392469
YMR275C,6.64628E-05
YMR274C,1.20499E-05
YMR273C,7.57826E-05
YMR272W-B,0
YMR272C,8.36904E-05
YMR271C,5.72371E-05
YMR270C,1.44975E-05
YMR269W,2.44764E-05
YMR268C,4.33044E-05
YMR267W,6.90046E-05
YMR266W,3.92563E-05
YMR265C,1.80749E-05
YMR264W,5.60132E-05
YMR263W,4.1704E-05
YMR262W,1.23323E-05
YMR261C,0.000242222
YMR260C,0.000361215
YMR259C,4.58461E-05
YMR258C,5.78019E-05
YMR257C,1.12968E-05
YMR256C,0.000322806
YMR255W,6.97577E-05
YMR254C,2.16522E-06
YMR253C,3.83149E-05
YMR252C,1.97694E-06
YMR251W-A,0.003188519
YMR251W,3.95388E-06
YMR250W,0.000396047
YMR247W-A,0
YMR247C,0.000110238
YMR246W,0.000646176
YMR244C-A,4.37751E-05
YMR244W,1.12968E-06
YMR243C,0.00010732
YMR242W-A,0
YMR242C,0.000273288
YMR241W,0.000120028
YMR240C,3.59614E-05
YMR239C,1.9487E-05
YMR238W,0.000295882
YMR237W,0.000115416
YMR236W,6.41093E-05
YMR235C,0.000144411
YMR234W,9.60227E-06
YMR233W,3.18193E-05
YMR232W,9.41399E-07
YMR231W,5.16828E-05
YMR230W-A,9.41399E-08
YMR230W,0.000340504
YMR229C,0.000303225
YMR228W,3.81267E-05
YMR227C,6.83456E-05
YMR226C,0.000310944
YMR225C,3.28548E-05
YMR224C,2.40057E-05
YMR223W,4.01977E-05
YMR222C,4.77289E-05
YMR221C,5.7896E-05
YMR220W,6.16616E-05
YMR219W,0.000209555
YMR218C,3.60556E-05
YMR217W,0.000231302
YMR216C,0.000124453
YMR215W,0.00011711
YMR214W,6.07202E-05
YMR213W,5.86492E-05
YMR212C,4.707E-05
YMR211W,2.29701E-05
YMR210W,4.04802E-05
YMR209C,2.66416E-05
YMR208W,9.42341E-05
YMR207C,1.23323E-05
YMR206W,0.000190445
YMR205C,0.001049848
YMR204C,3.70911E-05
YMR203W,0.000352272
YMR202W,0.000156178
YMR201C,2.58885E-05
YMR200W,0.000255213
YMR199W,0.000120593
YMR198W,2.43822E-05
YMR197C,0.000176136
YMR196W,0.000420335
YMR195W,2.04284E-05
YMR194C-B,1.12026E-05
YMR194W,0.000170017
YMR193W,7.47471E-05
YMR192W,7.79478E-05
YMR191W,0.000436997
YMR190C,2.2217E-05
YMR189W,3.20076E-05
YMR188C,7.21112E-05
YMR187C,1.92987E-05
YMR186W,0.001133539
YMR185W,3.52083E-05
YMR184W,8.7456E-05
YMR183C,0.00016258
YMR182W-A,9.41399E-08
YMR182C,9.60227E-06
YMR181C,0.00019214
YMR180C,2.05225E-05
YMR179W,3.93505E-05
YMR178W,6.5239E-05
YMR177W,1.24265E-05
YMR176W,2.52295E-05
YMR175W-A,2.07108E-06
YMR175W,0.003690285
YMR174C,0.000598918
YMR173W,0.000362062
YMR172W,5.07414E-05
YMR171C,3.86915E-05
YMR170C,9.76231E-05
YMR169C,0.000214545
YMR168C,2.59826E-05
YMR167W,4.81996E-05
YMR166C,1.19558E-05
YMR165C,7.13581E-05
YMR164C,4.6411E-05
YMR163C,2.20287E-05
YMR162C,6.63686E-05
YMR161W,6.93811E-05
YMR160W,7.59709E-05
YMR159C,1.50624E-05
YMR158C-A,0
YMR158W,3.34197E-05
YMR157C,3.66204E-05
YMR156C,2.57943E-05
YMR155W,3.61497E-05
YMR154C,1.99577E-05
YMR153W,9.79055E-05
YMR152W,0.000185832
YMR150C,2.59826E-05
YMR149W,8.92446E-05
YMR148W,2.83361E-05
YMR147W,6.98518E-05
YMR146C,0.000290045
YMR145C,0.00057463
YMR144W,3.85032E-05
YMR143W,0.000514475
YMR142C,0.000630737
YMR141C,9.41399E-08
YMR140W,8.67029E-05
YMR139W,0.000103648
YMR138W,1.40268E-05
YMR137C,3.1631E-05
YMR136W,0.000206637
YMR135C,9.96942E-05
YMR134W,3.66204E-05
YMR133W,1.97694E-06
YMR132C,1.12026E-05
YMR131C,0.000100918
YMR130W,2.20287E-05
YMR129W,8.47259E-05
YMR128W,0.00011984
YMR127C,2.14639E-05
YMR126C,1.26147E-05
YMR125W,0.000152507
YMR124W,0.00018009
YMR123W,4.13274E-05
YMR122W-A,0.001227302
YMR122C,2.8242E-07
YMR121C,7.42764E-05
YMR120C,5.55425E-05
YMR119W,4.16098E-05
YMR118C,6.88163E-05
YMR117C,2.13698E-05
YMR116C,0.001495224
YMR115W,6.58038E-05
YMR114C,7.47471E-05
YMR113W,3.18193E-05
YMR112C,4.15157E-05
YMR110C,0.000679784
YMR109W,0.000153354
YMR108W,0.000652954
YMR107W,0.001764182
YMR106C,2.24994E-05
YMR105W-A,9.41399E-08
YMR105C,0.001415864
YMR104C,0.000388045
YMR103C,2.8242E-07
YMR102C,5.76136E-05
YMR101C,5.74253E-06
YMR100W,6.8628E-05
YMR099C,0.000377124
YMR098C,4.1704E-05
YMR097C,4.87645E-05
YMR096W,4.45282E-05
YMR095C,8.56673E-06
YMR094W,9.13157E-06
YMR093W,4.30219E-05
YMR092C,0.000318569
YMR091C,9.76231E-05
YMR090W,0.000140927
YMR089C,0.000107696
YMR088C,6.07202E-05
YMR087W,1.85456E-05
YMR086W,0.00014507
YMR085W,1.8828E-07
YMR084W,4.33044E-06
YMR083W,0.000495553
YMR082C,1.8828E-07
YMR081C,0.000207579
YMR080C,0.000106849
YMR079W,0.000339939
YMR078C,3.69028E-05
YMR077C,2.23112E-05
YMR076C,0.000124735
YMR075W,4.46223E-05
YMR074C,7.29584E-05
YMR073C,4.28337E-05
YMR072W,0.000589033
YMR071C,7.98306E-05
YMR070W,5.70488E-05
YMR069W,1.8828E-06
YMR068W,1.9487E-05
YMR067C,6.57097E-05
YMR066W,1.97694E-05
YMR065W,1.22382E-06
YMR064W,2.67357E-05
YMR063W,1.14851E-05
YMR062C,0.000172935
YMR061W,0.000104872
YMR060C,4.01977E-05
YMR059W,1.79807E-05
YMR058W,0.000117392
YMR056C,0.000111462
YMR055C,2.84303E-05
YMR054W,8.22783E-05
YMR053C,4.21747E-05
YMR052W,3.21017E-05
YMR051C,0
YMR050C,0
YMR049C,0.000141869
YMR048W,2.38174E-05
YMR047C,0.000199482
YMR046C,0
YMR045C,9.41399E-08
YMR044W,6.731E-05
YMR043W,7.04167E-05
YMR042W,8.09603E-06
YMR041C,5.83667E-05
YMR040W,1.8169E-05
YMR039C,8.8115E-05
YMR038C,7.38998E-05
YMR037C,0.000162768
YMR036C,4.9141E-05
YMR035W,2.2876E-05
YMR034C,3.44552E-05
YMR033W,5.84609E-05
YMR030W-A,5.64839E-07
YMR032W,3.41728E-05
YMR031C,0.000450742
YMR030W,5.22477E-05
YMR029C,5.42246E-05
YMR028W,5.23418E-05
YMR027W,0.000263498
YMR026C,2.00518E-05
YMR025W,2.71123E-05
YMR024W,6.28855E-05
YMR023C,1.32737E-05
YMR022W,0.000142716
YMR021C,6.28855E-05
YMR020W,2.40998E-05
YMR019W,3.96329E-05
YMR018W,5.3848E-05
YMR017W,4.2363E-06
YMR016C,7.65357E-05
YMR015C,0.000432008
YMR014W,5.78019E-05
YMR013C,2.2217E-05
YMR012W,0.000309626
YMR011W,0.000352836
YMR010W,4.35868E-05
YMR009W,4.43399E-05
YMR008C,0.000273382
YMR007W,9.41399E-07
YMR006C,0.00017736
YMR005W,6.81573E-05
YMR004W,7.28643E-05
YMR003W,2.1558E-05
YMR002W,0.000478042
YMR001C-A,9.41399E-08
YMR001C,8.59497E-05
YML001W,0.000167663
YML002W,9.41399E-08
YML003W,9.69641E-06
YML004C,0.00076065
YML005W,3.42669E-05
YML006C,2.7583E-05
YML007W,0.000183949
YML007C-A,1.78866E-06
YML008C,0.001197836
YML009C,4.69758E-05
YML010W,0.000439728
YML011C,2.09932E-05
YML012W,0.000263498
YML013W,0.000144975
YML014W,3.37021E-05
YML015C,3.79384E-05
YML016C,7.32409E-05
YML017W,0.000200424
YML018C,2.55119E-05
YML019W,4.59403E-05
YML020W,4.13274E-05
YML021C,2.76771E-05
YML022W,0.000141586
YML023C,1.86397E-05
YML024W,0.000325159
YML025C,7.66299E-05
YML026C,0.000399153
YML027W,0.000113344
YML028W,0.001752132
YML029W,0.000109108
YML030W,9.93176E-05
YML031W,4.60344E-05
YML032C,4.51872E-05
YML034W,0.00013462
YML035C,0.000175383
YML036W,2.2876E-05
YML037C,1.30854E-05
YML038C,3.88798E-05
YML040W,0
YML039W,0
YML041C,4.01977E-05
YML042W,0.000703884
YML043C,4.42458E-06
YML045W-A,0
YML045W,0
YML046W,2.90892E-05
YML047C,7.53119E-07
YML048W,0.000249282
YML049C,5.86492E-05
YML050W,1.80749E-05
YML051W,1.70393E-05
YML052W,0.000111273
YML053C,7.90775E-05
YML054C-A,8.47259E-07
YML054C,0.000261238
YML055W,7.55943E-05
YML056C,2.78654E-05
YML057W,0.000109579
YML058W,0.000456296
YML058W-A,1.42151E-05
YML059C,3.06896E-05
YML060W,3.13486E-05
YML061C,3.57732E-05
YML062C,4.37751E-05
YML063W,0.000611815
YML064C,2.70182E-05
YML065W,5.08356E-05
YML066C,1.22382E-06
YML067C,6.3921E-05
YML068W,1.83573E-05
YML069W,0.000198823
YML070W,0.000389645
YML071C,5.75195E-05
YML072C,0.000404802
YML073C,0.000596188
YML074C,0.000357732
YML075C,0.000132078
YML076C,5.07414E-05
YML077W,1.98635E-05
YML078W,0.000303319
YML079W,0.000123323
YML080W,2.68299E-05
YML081W,5.5825E-05
YML081C-A,0.000439163
YML082W,4.83879E-05
YML083C,3.7656E-06
YML085C,0.00029767
YML086C,0.000302566
YML087C,1.09202E-05
YML088W,4.08567E-05
YML091C,0.0001237
YML092C,0.000257661
YML093W,0.00011824
YML094W,6.53331E-05
YML095C,2.67357E-05
YML096W,1.28972E-05
YML097C,4.07626E-05
YML098W,3.64321E-05
YML099C,4.05743E-05
YML100W,0.001352885
YML100W-A,0
YML101C,1.69452E-05
YML102W,4.14216E-05
YML103C,0.000151471
YML104C,2.25936E-05
YML105C,0.000107508
YML106W,0.000223488
YML107C,4.06684E-05
YML108W,2.11815E-05
YML109W,8.12427E-05
YML110C,0.000140174
YML111W,6.02495E-05
YML112W,2.81478E-05
YML113W,4.26454E-05
YML114C,5.24359E-05
YML115C,9.10333E-05
YML116W,1.08261E-05
YML117W,0.000121535
YML118W,2.54178E-05
YML119W,3.72794E-05
YML120C,0.000456202
YML121W,5.19652E-05
YML122C,4.707E-07
YML123C,0.000146764
YML124C,9.23513E-05
YML125C,5.09297E-05
YML126C,0.000383338
YML127W,7.61592E-05
YML128C,0.002023161
YML129C,0.0001494
YML130C,0.000111273
YML131W,0.00066331
YML132W,9.41399E-08
YML133C,0
YLR467W,0
YLR466W,0
YLR464W,0
YLR462W,0
YLR461W,0
YLR460C,1.78866E-06
YLR459W,4.32102E-05
YLR457C,1.49682E-05
YLR456W,1.64745E-05
YLR455W,5.62957E-05
YLR454W,0.000105437
YLR453C,2.08991E-05
YLR452C,2.8242E-07
YLR451W,5.31891E-05
YLR450W,0.00010779
YLR449W,9.95059E-05
YLR448W,0.000405649
YLR447C,0.000381831
YLR446W,5.12121E-05
YLR445W,1.8828E-07
YLR443W,2.18405E-05
YLR442C,6.04378E-05
YLR441C,0.000679973
YLR440C,7.61592E-05
YLR439W,6.76866E-05
YLR438C-A,0.000136503
YLR438W,0.001304497
YLR437C,7.81361E-06
YLR436C,8.68911E-05
YLR435W,3.6997E-05
YLR433C,8.86798E-05
YLR432W,0.000242316
YLR431C,3.27607E-05
YLR430W,0.000107884
YLR429W,0.000190351
YLR427W,6.06261E-05
YLR426W,9.31985E-06
YLR425W,4.82938E-05
YLR424W,2.40057E-05
YLR423C,3.81267E-05
YLR422W,5.61074E-05
YLR421C,0.000111838
YLR420W,0.000104025
YLR419W,7.47471E-05
YLR418C,0.000115604
YLR417W,2.77713E-05
YLR415C,6.58979E-07
YLR414C,0.000249377
YLR413W,1.60038E-05
YLR412C-A,9.41399E-08
YLR412W,1.76983E-05
YLR411W,4.89528E-06
YLR410W-A,0
YLR410W-B,0
YLR410W,0.00024081
YLR409C,7.87951E-05
YLR408C,1.99577E-05
YLR407W,6.13792E-05
YLR406C-A,1.8828E-07
YLR406C,0.000190163
YLR405W,1.76983E-05
YLR404W,1.09202E-05
YLR403W,0.000129819
YLR401C,5.29066E-05
YLR399C,0.000153448
YLR398C,0.000113156
YLR397C,3.61497E-05
YLR396C,5.95906E-05
YLR395C,0.000340316
YLR394W,5.64839E-07
YLR393W,3.9727E-05
YLR392C,2.8242E-05
YLR390W-A,0.001439305
YLR390W,3.07838E-05
YLR389C,9.13157E-05
YLR388W,0.000148741
YLR387C,0.000106096
YLR386W,8.91505E-05
YLR385C,1.58155E-05
YLR384C,0.000124547
YLR383W,3.6997E-05
YLR382C,3.10662E-05
YLR381W,1.11085E-05
YLR380W,7.21112E-05
YLR378C,0.000267451
YLR377C,0.000538669
YLR376C,6.68393E-06
YLR375W,4.43399E-05
YLR373C,4.80114E-05
YLR372W,0.000104307
YLR371W,9.60227E-05
YLR370C,0.000226877
YLR369W,8.02072E-05
YLR368W,1.80749E-05
YLR367W,0.00035792
YLR365W,9.41399E-08
YLR364W,1.4121E-05
YLR363W-A,1.95811E-05
YLR363C,4.25512E-05
YLR362W,7.48412E-05
YLR361C-A,5.40363E-05
YLR361C,3.42669E-05
YLR360W,2.49471E-05
YLR359W,0.000227724
YLR358C,0
YLR357W,0.00010393
YLR356W,0.000245611
YLR355C,0.002812806
YLR354C,0.000706991
YLR353W,2.05225E-05
YLR352W,4.26454E-05
YLR351C,0.000114851
YLR350W,0.000157025
YLR348C,0.000103366
YLR347C,0.000285715
YLR346C,2.78654E-05
YLR345W,0.000147706
YLR344W,0.000279972
YLR343W,1.03554E-06
YLR342W-A,0
YLR342W,0.000431067
YLR341W,2.8242E-07
YLR340W,0.001604709
YLR337C,0.000205602
YLR336C,6.19441E-05
YLR335W,0.000151848
YLR333C,0.000237986
YLR332W,5.96847E-05
YLR331C,9.41399E-08
YLR330W,0.000207108
YLR329W,9.41399E-07
YLR328W,5.49777E-05
YLR327C,0.007221473
YLR326W,3.21017E-05
YLR325C,0.000661521
YLR324W,0.000110803
YLR323C,1.49682E-05
YLR321C,9.45165E-05
YLR320W,1.13909E-05
YLR319C,6.9287E-05
YLR318W,5.08356E-06
YLR316C,1.28972E-05
YLR315W,1.64745E-05
YLR314C,0.000206543
YLR313C,1.76983E-05
YLR312W-A,5.43187E-05
YLR312C,0.00026811
YLR310C,0.00018169
YLR309C,8.80208E-05
YLR308W,2.8242E-07
YLR307C-A,0.000185361
YLR307W,3.10662E-06
YLR306W,8.84915E-06
YLR305C,6.70276E-05
YLR304C,0.00224985
YLR303W,3.7656E-07
YLR302C,0
YLR301W,0.000126901
YLR300W,0.000763569
YLR299W,9.78114E-05
YLR298C,3.91622E-05
YLR297W,8.15252E-05
YLR296W,2.8242E-07
YLR295C,0.000502331
YLR293C,0.000486892
YLR292C,8.40669E-05
YLR291C,8.02072E-05
YLR290C,5.74253E-05
YLR289W,2.34408E-05
YLR288C,1.76983E-05
YLR287C-A,0.000289951
YLR287C,4.67875E-05
YLR286C,0.000265663
YLR285C-A,2.8242E-07
YLR285W,3.79384E-05
YLR284C,0.000171711
YLR283W,1.87338E-05
YLR281C,1.36503E-05
YLR278C,9.43282E-05
YLR277C,3.87856E-05
YLR276C,0.000109955
YLR275W,3.67146E-05
YLR274W,9.73407E-05
YLR273C,2.47588E-05
YLR272C,3.41728E-05
YLR271W,4.22688E-05
YLR270W,0.000439257
YLR268W,7.25819E-05
YLR267W,7.3335E-05
YLR266C,8.28431E-06
YLR265C,1.8828E-06
YLR264C-A,0
YLR264W,0.000437939
YLR263W,1.03554E-06
YLR262C-A,0.000230831
YLR262C,6.34503E-05
YLR261C,0
YLR260W,5.32832E-05
YLR259C,0.001671831
YLR258W,0.000558061
YLR257W,0.000251918
YLR256W-A,2.8242E-07
YLR256W,0.000379855
YLR255C,2.8242E-07
YLR254C,4.04802E-05
YLR253W,3.27607E-05
YLR251W,4.22688E-05
YLR250W,0.000170299
YLR249W,0.001807016
YLR248W,0.000237986
YLR247C,6.458E-05
YLR246W,1.91104E-05
YLR245C,4.07626E-05
YLR244C,0.000210873
YLR243W,4.35868E-05
YLR242C,1.53448E-05
YLR241W,0.000100824
YLR240W,5.09297E-05
YLR239C,3.10662E-05
YLR238W,3.53025E-05
YLR237W,2.04284E-05
YLR236C,9.41399E-08
YLR234W,9.60227E-06
YLR233C,6.96635E-06
YLR231C,5.47894E-05
YLR229C,0.000175853
YLR228C,3.79384E-05
YLR227W-A,0
YLR227W-B,0
YLR227C,2.07108E-06
YLR226W,3.37962E-05
YLR225C,7.23936E-05
YLR224W,1.14851E-05
YLR223C,7.65357E-05
YLR222C,0.000128124
YLR221C,4.707E-05
YLR220W,0.000193175
