ORF,Xi
YNR054C,3.30282E-05
YNR053C,0.000109396
YNR052C,6.81486E-05
YNR051C,4.28171E-05
YNR050C,0.000376163
YNR049C,4.26676E-05
YNR048W,1.63646E-05
YNR047W,7.2109E-05
YNR046W,5.70147E-05
YNR045W,2.5481E-05
YNR044W,3.58677E-06
YNR043W,0.000299047
YNR041C,3.75864E-05
YNR040W,1.95778E-05
YNR039C,5.14851E-05
YNR038W,5.43993E-05
YNR037C,4.34896E-05
YNR036C,0.000129946
YNR035C,0.00024121
YNR034W-A,0.000384382
YNR034W,8.13749E-05
YNR033W,5.6118E-05
YNR032C-A,2.15206E-05
YNR032W,2.90678E-05
YNR031C,5.23071E-05
YNR030W,7.18101E-05
YNR029C,4.87203E-05
YNR028W,4.61797E-05
YNR027W,1.28526E-05
YNR026C,6.16476E-05
YNR024W,2.31646E-05
YNR023W,3.69886E-05
YNR022C,2.58546E-05
YNR021W,0.000142798
YNR020C,2.34635E-05
YNR019W,0.000103717
YNR018W,0.000173435
YNR017W,8.80253E-05
YNR016C,0.004698594
YNR015W,2.48085E-05
YNR014W,2.05492E-05
YNR013C,6.36652E-05
YNR012W,2.01756E-05
YNR011C,3.70633E-05
YNR010W,1.93536E-05
YNR009W,1.71866E-05
YNR008W,4.55819E-05
YNR007C,8.35419E-05
YNR006W,9.34055E-05
YNR004W,5.45488E-06
YNR003C,3.8782E-05
YNR002C,0.000248384
YNR001C,0.001806611
YNL001W,5.23071E-05
YNL002C,9.91593E-05
YNL003C,2.95161E-05
YNL004W,7.95067E-05
YNL005C,7.03904E-05
YNL006W,4.02764E-05
YNL007C,0.00061827
YNL008C,3.81842E-05
YNL009W,0.000161106
YNL010W,0.000198991
YNL011C,1.41229E-05
YNL012W,2.88436E-05
YNL014W,0.001032093
YNL015W,0.000907005
YNL016W,0.00041076
YNL018C,0
YNL019C,7.47244E-08
YNL020C,3.50457E-05
YNL021W,5.05137E-05
YNL022C,3.59424E-05
YNL023C,3.75116E-05
YNL024C,1.56921E-06
YNL024C-A,6.16476E-05
YNL025C,1.2479E-05
YNL026W,3.69886E-05
YNL027W,8.33177E-05
YNL029C,8.96693E-06
YNL030W,0.000164917
YNL031C,0.000405828
YNL032W,1.96525E-05
YNL033W,0
YNL034W,7.47244E-08
YNL035C,4.49841E-05
YNL036W,0.002923965
YNL037C,0.000446852
YNL038W,9.11637E-06
YNL039W,5.18587E-05
YNL040W,3.86325E-05
YNL041C,6.53838E-05
YNL042W,8.21968E-06
YNL042W-B,0
YNL044W,0.000104465
YNL045W,0.000192116
YNL046W,5.75378E-06
YNL047C,3.11601E-05
YNL048W,4.92434E-05
YNL049C,3.69138E-05
YNL050C,3.1459E-05
YNL051W,3.46721E-05
YNL052W,0.000598019
YNL053W,2.65272E-05
YNL054W,6.38893E-05
YNL054W-A,0
YNL054W-B,2.98898E-07
YNL055C,0.003302593
YNL056W,2.15206E-05
YNL058C,2.32393E-05
YNL059C,5.03642E-05
YNL061W,9.6245E-05
YNL062C,4.30412E-05
YNL063W,5.45488E-06
YNL064C,0.00053398
YNL065W,2.01756E-06
YNL066W,5.41005E-05
YNL067W,0.000660339
YNL067W-B,0
YNL068C,5.38763E-05
YNL069C,0.000942947
YNL070W,7.60694E-05
YNL071W,0.000680963
YNL072W,2.55557E-05
YNL073W,1.75602E-05
YNL074C,0.000131365
YNL075W,4.73753E-05
YNL076W,3.90809E-05
YNL077W,8.94451E-05
YNL078W,1.6813E-05
YNL079C,0.000334317
YNL080C,1.74108E-05
YNL081C,4.5806E-05
YNL082W,5.1784E-05
YNL083W,2.13712E-05
YNL084C,0.000106183
YNL085W,0.000141902
YNL086W,1.20306E-05
YNL087W,5.76872E-05
YNL088W,0.000136223
YNL090W,2.77975E-05
YNL091W,0.000135625
YNL092W,1.49449E-05
YNL093W,2.01756E-05
YNL094W,2.74986E-05
YNL095C,1.84569E-05
YNL096C,0.000322735
YNL097C,2.94414E-05
YNL097C-B,3.73622E-07
YNL098C,0.00032804
YNL099C,4.07995E-05
YNL100W,0.000136746
YNL101W,2.47338E-05
YNL102W,9.73659E-05
YNL103W,9.8412E-05
YNL104C,0.000681935
YNL106C,3.03381E-05
YNL107W,2.48085E-05
YNL108C,2.80964E-05
YNL110C,8.87726E-05
YNL111C,0.000201233
YNL112W,0.00013017
YNL113W,7.92826E-05
YNL115C,0.000201009
YNL116W,0.000114029
YNL117W,0.000205567
YNL118C,0.000134579
YNL119W,3.56435E-05
YNL121C,0.000177545
YNL122C,3.31776E-05
YNL123W,0.000107005
YNL124W,1.70372E-05
YNL125C,0.000177545
YNL126W,2.57799E-05
YNL127W,4.30412E-05
YNL128W,6.65047E-06
YNL129W,2.13712E-05
YNL130C-A,0
YNL130C,0.000101326
YNL131W,0.000189576
YNL132W,8.66056E-05
YNL133C,2.07734E-05
YNL134C,0.000249579
YNL135C,0.000933606
YNL136W,1.97272E-05
YNL137C,7.68914E-05
YNL138W,0.000428245
YNL138W-A,1.53932E-05
YNL139C,9.09396E-05
YNL140C,0
YNL141W,2.75733E-05
YNL142W,2.42107E-05
YNL143C,3.0637E-06
YNL144C,6.4786E-05
YNL145W,1.27779E-05
YNL146W,6.35157E-06
YNL146C-A,4.48346E-07
YNL147W,7.00167E-05
YNL148C,1.66635E-05
YNL149C,6.23949E-05
YNL151C,3.58677E-05
YNL152W,1.75602E-05
YNL153C,3.33271E-05
YNL154C,0.000137717
YNL155W,7.89089E-05
YNL156C,8.70539E-05
YNL157W,9.66933E-05
YNL158W,2.30898E-05
YNL159C,5.01401E-05
YNL160W,0.000806949
YNL161W,9.82626E-05
YNL162W,0.000150719
YNL162W-A,3.58677E-06
YNL163C,9.89351E-05
YNL164C,3.74369E-05
YNL165W,2.0325E-05
YNL166C,8.07771E-05
YNL167C,4.93928E-05
YNL168C,7.49486E-05
YNL169C,3.20568E-05
YNL172W,2.70502E-05
YNL173C,0.000161554
YNL175C,6.53091E-05
YNL176C,3.72875E-05
YNL177C,6.32916E-05
YNL178W,0.0017419
YNL180C,0.000193611
YNL181W,5.40257E-05
YNL182C,2.77975E-05
YNL183C,7.06893E-05
YNL184C,1.04614E-06
YNL185C,2.36876E-05
YNL186W,0.000111713
YNL187W,3.28787E-06
YNL188W,9.11637E-06
YNL189W,0.000348813
YNL190W,0.000177919
YNL191W,2.36876E-05
YNL192W,0.000147805
YNL193W,1.83075E-05
YNL194C,0.000110816
YNL195C,0.000154679
YNL196C,1.00131E-05
YNL197C,8.40649E-05
YNL199C,7.90584E-05
YNL200C,0.000223127
YNL201C,4.05006E-05
YNL202W,0.000388417
YNL204C,5.23071E-07
YNL206C,2.35382E-05
YNL207W,7.57705E-05
YNL208W,0.001702147
YNL209W,0.000499383
YNL210W,8.96693E-07
YNL211C,3.3626E-06
YNL212W,8.29441E-05
YNL213C,7.17354E-06
YNL214W,2.06987E-05
YNL215W,5.98542E-05
YNL216W,0.00013824
YNL217W,2.03998E-05
YNL218W,2.66766E-05
YNL219C,7.39771E-05
YNL220W,0.000132785
YNL221C,4.3116E-05
YNL222W,2.06239E-05
YNL223W,3.92303E-05
YNL224C,5.33532E-05
YNL225C,3.35512E-05
YNL227C,2.1147E-05
YNL229C,8.69045E-05
YNL230C,1.27779E-05
YNL231C,4.33401E-05
YNL232W,3.59424E-05
YNL233W,6.81486E-05
YNL234W,2.91425E-06
YNL236W,3.84831E-05
YNL237W,6.7775E-05
YNL238W,3.88567E-05
YNL239W,0.000518139
YNL240C,6.19465E-05
YNL241C,0.000229254
YNL242W,6.48608E-05
YNL243W,0.00029561
YNL244C,0.000199962
YNL245C,1.898E-05
YNL246W,2.87689E-05
YNL247W,0.000174706
YNL248C,8.70539E-05
YNL249C,7.32299E-06
YNL250W,3.65402E-05
YNL251C,0.000146759
YNL252C,3.85578E-05
YNL253W,3.99028E-05
YNL254C,1.7635E-05
YNL255C,0.000394246
YNL256W,3.4149E-05
YNL257C,5.3951E-05
YNL258C,6.37399E-05
YNL259C,4.28171E-05
YNL260C,2.79469E-05
YNL261W,2.51074E-05
YNL262W,8.66803E-05
YNL263C,8.41397E-05
YNL264C,2.66019E-05
YNL265C,6.38893E-05
YNL267W,6.61311E-05
YNL268W,0.00024532
YNL269W,2.24173E-07
YNL270C,0.000194508
YNL271C,9.28077E-05
YNL272C,4.25929E-05
YNL273W,2.59294E-05
YNL274C,0.000431982
YNL275W,1.15823E-05
YNL277W,2.01756E-05
YNL277W-A,8.96693E-07
YNL278W,4.37138E-05
YNL279W,4.63291E-06
YNL280C,0.000201457
YNL281W,9.86362E-05
YNL282W,1.21053E-05
YNL283C,1.898E-05
YNL284C,6.10498E-05
YNL284C-A,0
YNL284C-B,7.47244E-08
YNL286W,2.05492E-05
YNL287W,0.000289781
YNL288W,3.93797E-05
YNL289W,0.00012053
YNL290W,4.61797E-05
YNL291C,3.35512E-05
YNL292W,4.22193E-05
YNL293W,4.2294E-05
YNL294C,3.63908E-05
YNL295W,2.43601E-05
YNL297C,7.04651E-05
YNL298W,4.13226E-05
YNL299W,2.13712E-05
YNL300W,0.000110144
YNL301C,6.48608E-05
YNL302C,0.000462096
YNL304W,1.54679E-05
YNL305C,0.000162002
YNL306W,7.05398E-05
YNL307C,0.000145862
YNL308C,7.62936E-05
YNL309W,3.4149E-05
YNL310C,2.63777E-05
YNL311C,2.66766E-05
YNL312W,9.69922E-05
YNL313C,7.62189E-05
YNL314W,1.09845E-05
YNL315C,4.9617E-05
YNL316C,2.05492E-05
YNL317W,3.95292E-05
YNL318C,5.23071E-07
YNL320W,2.28657E-05
YNL321W,6.88959E-05
YNL322C,0.000319521
YNL323W,8.99682E-05
YNL325C,3.45227E-05
YNL326C,1.67383E-05
YNL327W,0.000269755
YNL328C,5.90323E-06
YNL329C,2.93667E-05
YNL330C,7.02409E-05
YNL331C,5.75378E-06
YNL332W,1.71866E-06
YNL333W,2.7648E-06
YNL334C,7.47244E-08
YNL335W,5.23071E-07
YNL336W,2.01756E-06
YNL339C,0
YMR325W,1.19559E-06
YMR323W,2.4659E-06
YMR322C,8.96693E-07
YMR321C,7.47244E-08
YMR320W,7.47244E-08
YMR319C,2.01756E-06
YMR318C,0.000308313
YMR317W,6.17223E-05
YMR316C-A,7.47244E-08
YMR316W,2.91425E-05
YMR315W-A,1.49449E-07
YMR315W,0.000576274
YMR314W,0.000176499
YMR313C,5.45488E-05
YMR312W,3.09359E-05
YMR311C,0.000155651
YMR310C,2.31646E-05
YMR309C,0.000335214
YMR308C,0.000152438
YMR307W,0.001574592
YMR306W,6.20212E-06
YMR305C,0.00020878
YMR304W,0.000223949
YMR303C,0.036614872
YMR302C,8.62319E-05
YMR301C,3.69138E-05
YMR300C,6.7775E-05
YMR299C,8.74275E-06
YMR298W,9.31813E-05
YMR297W,0.001075956
YMR296C,8.83989E-05
YMR295C,0.000389389
YMR294W,1.40482E-05
YMR293C,2.26415E-05
YMR292W,4.29665E-05
YMR291W,0.000220885
YMR290C,7.39771E-05
YMR289W,4.25182E-05
YMR288W,5.14104E-05
YMR287C,1.75602E-05
YMR286W,2.71997E-05
YMR285C,4.20698E-05
YMR284W,2.67513E-05
YMR283C,1.33009E-05
YMR282C,2.26415E-05
YMR281W,2.60788E-05
YMR280C,0.00017493
YMR279C,6.72519E-07
YMR278W,8.36913E-05
YMR277W,3.94545E-05
YMR276W,0.000334989
YMR275C,3.99775E-05
YMR274C,7.84606E-06
YMR273C,5.36521E-05
YMR272W-B,0
YMR272C,0.000135625
YMR271C,3.796E-05
YMR270C,1.01625E-05
YMR269W,1.45713E-05
YMR268C,2.58546E-05
YMR267W,5.55949E-05
YMR266W,4.95423E-05
YMR265C,1.0312E-05
YMR264W,5.45488E-05
YMR263W,3.1459E-05
YMR262W,1.29273E-05
YMR261C,0.000216701
YMR260C,0.000251074
YMR259C,5.05137E-05
YMR258C,4.12479E-05
YMR257C,7.09882E-06
YMR256C,0.000309957
YMR255W,5.86586E-05
YMR254C,1.71866E-06
YMR253C,3.99028E-05
YMR252C,2.31646E-06
YMR251W-A,0.002231419
YMR251W,8.66803E-06
YMR250W,0.000326321
YMR247W-A,0
YMR247C,0.000121278
YMR246W,0.000708761
YMR244C-A,2.65272E-05
YMR244W,1.94283E-06
YMR243C,9.89351E-05
YMR242W-A,0
YMR242C,0.000318251
YMR241W,0.000189725
YMR240C,2.69008E-05
YMR239C,1.3002E-05
YMR238W,0.000249206
YMR237W,9.74406E-05
YMR236W,4.46852E-05
YMR235C,0.000117541
YMR234W,7.54716E-06
YMR233W,1.86811E-05
YMR232W,6.72519E-07
YMR231W,4.41621E-05
YMR230W-A,0
YMR230W,0.000373174
YMR229C,0.0002575
YMR228W,3.4149E-05
YMR227C,4.95423E-05
YMR226C,0.000348888
YMR225C,2.40613E-05
YMR224C,3.10853E-05
YMR223W,2.79469E-05
YMR222C,4.2294E-05
YMR221C,6.59069E-05
YMR220W,8.83242E-05
YMR219W,0.000116271
YMR218C,2.80216E-05
YMR217W,0.000271698
YMR216C,8.27199E-05
YMR215W,8.98187E-05
YMR214W,3.84831E-05
YMR213W,3.54941E-05
YMR212C,3.73622E-05
YMR211W,1.75602E-05
YMR210W,3.64655E-05
YMR209C,2.45843E-05
YMR208W,0.000120755
YMR207C,1.28526E-05
YMR206W,0.000118737
YMR205C,0.001244609
YMR204C,2.2492E-05
YMR203W,0.000279469
YMR202W,0.000278871
YMR201C,2.15206E-05
YMR200W,0.000175826
YMR199W,8.43638E-05
YMR198W,1.4646E-05
YMR197C,0.000132486
YMR196W,0.000475471
YMR195W,1.27031E-05
YMR194C-B,2.70502E-05
YMR194W,0.000178218
YMR193W,4.49841E-05
YMR192W,5.93312E-05
YMR191W,0.000309807
YMR190C,1.35251E-05
YMR189W,7.78628E-05
YMR188C,4.23687E-05
YMR187C,1.3824E-05
YMR186W,0.002289779
YMR185W,3.46721E-05
YMR184W,5.92564E-05
YMR183C,0.000154455
YMR182W-A,7.47244E-08
YMR182C,9.34055E-06
YMR181C,0.000118139
YMR180C,1.44965E-05
YMR179W,2.53316E-05
YMR178W,5.55202E-05
YMR177W,1.52438E-05
YMR176W,3.13842E-05
YMR175W-A,1.79339E-06
YMR175W,0.003016623
YMR174C,0.000455221
YMR173W,0.000581729
YMR172W,3.69138E-05
YMR171C,2.79469E-05
YMR170C,9.18363E-05
YMR169C,0.000346123
YMR168C,1.80833E-05
YMR167W,3.91556E-05
YMR166C,6.72519E-06
YMR165C,6.74761E-05
YMR164C,4.55071E-05
YMR163C,1.48702E-05
YMR162C,5.37268E-05
YMR161W,4.89445E-05
YMR160W,4.95423E-05
YMR159C,1.03867E-05
YMR158C-A,0
YMR158W,2.22679E-05
YMR157C,2.33887E-05
YMR156C,2.03998E-05
YMR155W,3.01139E-05
YMR154C,1.5169E-05
YMR153W,5.64916E-05
YMR152W,0.000177769
YMR150C,3.01139E-05
YMR149W,6.82981E-05
YMR148W,3.22062E-05
YMR147W,5.61927E-05
YMR146C,0.000252718
YMR145C,0.001118848
YMR144W,2.47338E-05
YMR143W,0.00053002
YMR142C,0.000777208
YMR141C,0
YMR140W,6.65794E-05
YMR139W,6.62805E-05
YMR138W,9.93834E-06
YMR137C,2.89931E-05
YMR136W,0.000143396
YMR135C,6.77003E-05
YMR134W,4.99906E-05
YMR133W,1.49449E-06
YMR132C,7.54716E-06
YMR131C,9.15374E-05
YMR130W,2.55557E-05
YMR129W,5.93312E-05
YMR128W,0.000102746
YMR127C,1.44965E-05
YMR126C,6.50102E-06
YMR125W,0.00016118
YMR124W,0.000103419
YMR123W,2.93667E-05
YMR122W-A,0.000926881
YMR122C,3.73622E-07
YMR121C,7.75639E-05
YMR120C,0.000110966
YMR119W,3.39249E-05
YMR118C,9.08648E-05
YMR117C,1.49449E-05
YMR116C,0.001813934
YMR115W,4.90939E-05
YMR114C,5.02895E-05
YMR113W,2.97403E-05
YMR112C,2.61535E-05
YMR110C,0.000619316
YMR109W,0.000140407
YMR108W,0.000540033
YMR107W,0.001312833
YMR106C,2.06987E-05
YMR105W-A,5.23071E-07
YMR105C,0.001390845
YMR104C,0.000204296
YMR103C,7.47244E-08
YMR102C,7.00915E-05
YMR101C,6.1274E-06
YMR100W,5.38763E-05
YMR099C,0.000318176
YMR098C,2.45843E-05
YMR097C,2.94414E-05
YMR096W,0.000156249
YMR095C,1.57668E-05
YMR094W,8.29441E-06
YMR093W,3.42985E-05
YMR092C,0.000321539
YMR091C,7.47991E-05
YMR090W,0.000156548
YMR089C,5.9929E-05
YMR088C,5.91817E-05
YMR087W,2.9815E-05
YMR086W,0.000101924
YMR085W,2.98898E-07
YMR084W,5.30543E-06
YMR083W,0.00057351
YMR082C,0
YMR081C,0.000162526
YMR080C,7.68914E-05
YMR079W,0.000272445
YMR078C,2.42854E-05
YMR077C,1.94283E-05
YMR076C,8.42144E-05
YMR075W,4.10984E-05
YMR074C,6.71025E-05
YMR073C,3.21315E-05
YMR072W,0.000385055
YMR071C,7.40519E-05
YMR070W,5.23818E-05
YMR069W,3.96039E-06
YMR068W,1.65888E-05
YMR067C,5.61927E-05
YMR066W,1.70372E-05
YMR065W,5.23071E-07
YMR064W,1.9802E-05
YMR063W,7.39771E-06
YMR062C,0.00014504
YMR061W,6.35157E-05
YMR060C,3.4971E-05
YMR059W,1.63646E-05
YMR058W,0.00016544
YMR056C,0.000177396
YMR055C,1.83822E-05
YMR054W,5.60433E-05
YMR053C,2.75733E-05
YMR052W,2.45096E-05
YMR051C,0
YMR050C,0
YMR049C,0.000114328
YMR048W,2.36876E-05
YMR047C,0.000147581
YMR046C,0
YMR045C,1.49449E-07
YMR044W,4.96917E-05
YMR043W,5.93312E-05
YMR042W,6.57575E-06
YMR041C,6.06762E-05
YMR040W,1.57668E-05
YMR039C,8.72781E-05
YMR038C,9.28824E-05
YMR037C,0.000166187
YMR036C,4.43863E-05
YMR035W,1.99514E-05
YMR034C,4.24434E-05
YMR033W,3.86325E-05
YMR030W-A,1.49449E-07
YMR032W,1.95778E-05
YMR031C,0.000285074
YMR030W,2.94414E-05
YMR029C,4.04259E-05
YMR028W,5.11115E-05
YMR027W,0.000258397
YMR026C,2.14459E-05
YMR025W,2.01756E-05
YMR024W,4.17709E-05
YMR023C,1.39735E-05
YMR022W,7.58452E-05
YMR021C,4.30412E-05
YMR020W,2.47338E-05
YMR019W,2.80216E-05
YMR018W,4.43863E-05
YMR017W,4.25929E-06
YMR016C,6.76256E-05
YMR015C,0.001229366
YMR014W,4.08742E-05
YMR013C,1.80086E-05
YMR012W,0.000308313
YMR011W,0.001177806
YMR010W,3.22062E-05
YMR009W,4.77489E-05
YMR008C,0.000277526
YMR007W,7.47244E-07
YMR006C,0.000223575
YMR005W,4.98412E-05
YMR004W,5.98542E-05
YMR003W,1.80833E-05
YMR002W,0.000409116
YMR001C-A,8.96693E-07
YMR001C,6.1274E-05
YML001W,0.000125163
YML002W,1.49449E-07
YML003W,1.04614E-05
YML004C,0.000599738
YML005W,2.50327E-05
YML006C,2.1969E-05
YML007W,0.000146086
YML007C-A,2.16701E-06
YML008C,0.001925871
YML009C,3.78853E-05
YML010W,0.000292322
YML011C,1.94283E-05
YML012W,0.00022776
YML013W,0.000107454
YML014W,2.95161E-05
YML015C,2.51821E-05
YML016C,6.37399E-05
YML017W,0.000185989
YML018C,2.20437E-05
YML019W,3.99028E-05
YML020W,3.01139E-05
YML021C,2.49579E-05
YML022W,0.000136297
YML023C,1.48702E-05
YML024W,0.000403885
YML025C,5.19334E-05
YML026C,0.0004609
YML027W,4.78236E-05
YML028W,0.002281036
YML029W,8.04034E-05
YML030W,6.63553E-05
YML031W,3.43732E-05
YML032C,2.58546E-05
YML034W,8.11507E-05
YML035C,0.000144816
YML036W,1.83822E-05
YML037C,1.15076E-05
YML038C,2.36876E-05
YML040W,0
YML039W,0
YML041C,2.14459E-05
YML042W,0.000435195
YML043C,3.81094E-06
YML045W-A,0
YML045W,0
YML046W,2.35382E-05
YML047C,4.48346E-07
YML048W,0.000227087
YML049C,5.20082E-05
YML050W,1.25537E-05
YML051W,9.26582E-06
YML052W,8.91462E-05
YML053C,5.20829E-05
YML054C-A,4.48346E-07
YML054C,0.000483018
YML055W,5.94806E-05
YML056C,2.30151E-05
YML057W,0.000105735
YML058W,0.000324752
YML058W-A,1.88305E-05
YML059C,3.05623E-05
YML060W,2.39865E-05
YML061C,3.20568E-05
YML062C,4.58808E-05
YML063W,0.000732299
YML064C,2.30898E-05
YML065W,4.84214E-05
YML066C,5.97795E-07
YML067C,6.76256E-05
YML068W,1.07603E-05
YML069W,0.000167457
YML070W,0.0005694
YML071C,4.61797E-05
YML072C,0.000305473
YML073C,0.000693816
YML074C,0.000348515
YML075C,0.000140033
YML076C,4.19204E-05
YML077W,2.31646E-05
YML078W,0.000278199
YML079W,9.88604E-05
YML080W,2.55557E-05
YML081W,4.49094E-05
YML081C-A,0.000415243
YML082W,3.19073E-05
YML083C,4.63291E-06
YML085C,0.000201905
YML086C,0.000266168
YML087C,1.77844E-05
YML088W,3.66897E-05
YML091C,0.00012479
YML092C,0.000220512
YML093W,8.6755E-05
YML094W,4.81225E-05
YML095C,1.65888E-05
YML096W,1.13581E-05
YML097C,2.9292E-05
YML098W,2.847E-05
YML099C,3.48963E-05
YML100W,0.001146197
YML100W-A,0
YML101C,2.08481E-05
YML102W,3.37007E-05
YML103C,0.000128078
YML104C,1.93536E-05
YML105C,7.60694E-05
YML106W,0.000194209
YML107C,2.98898E-05
YML108W,1.83075E-05
YML109W,5.3129E-05
YML110C,0.000113506
YML111W,4.99906E-05
YML112W,2.14459E-05
YML113W,3.10106E-05
YML114C,2.89931E-05
YML115C,7.66672E-05
YML116W,6.50102E-06
YML117W,8.1076E-05
YML118W,1.83822E-05
YML119W,2.37624E-05
YML120C,0.000472258
YML121W,5.02148E-05
YML122C,4.48346E-07
YML123C,0.000765252
YML124C,8.98934E-05
YML125C,3.52699E-05
YML126C,0.000814421
YML127W,6.8597E-05
YML128C,0.001753856
YML129C,8.65308E-05
YML130C,7.58452E-05
YML131W,0.000774145
YML132W,0
YML133C,0
YLR467W,0
YLR466W,0
YLR464W,0
YLR462W,7.47244E-08
YLR461W,7.47244E-08
YLR460C,9.71417E-07
YLR459W,3.1982E-05
YLR457C,9.93834E-06
YLR456W,1.25537E-05
YLR455W,3.1982E-05
YLR454W,6.98673E-05
YLR453C,1.54679E-05
YLR452C,2.98898E-07
YLR451W,3.72127E-05
YLR450W,6.38893E-05
YLR449W,0.000100579
YLR448W,0.000432206
YLR447C,0.000308911
YLR446W,2.66766E-05
YLR445W,7.47244E-08
YLR443W,1.21053E-05
YLR442C,5.23818E-05
YLR441C,0.000718475
YLR440C,6.88212E-05
YLR439W,4.67027E-05
YLR438C-A,9.99812E-05
YLR438W,0.001769772
YLR437C,6.1274E-06
YLR436C,7.66672E-05
YLR435W,3.15337E-05
YLR433C,8.68297E-05
YLR432W,0.000362637
YLR431C,2.43601E-05
YLR430W,6.08256E-05
YLR429W,0.000159462
YLR427W,4.34896E-05
YLR426W,1.13581E-05
YLR425W,3.53446E-05
YLR424W,2.03998E-05
YLR423C,2.15953E-05
YLR422W,4.93928E-05
YLR421C,8.01045E-05
YLR420W,8.86231E-05
YLR419W,6.41882E-05
YLR418C,8.35419E-05
YLR417W,2.66766E-05
YLR415C,1.49449E-07
YLR414C,0.000231347
YLR413W,1.20306E-05
YLR412C-A,7.47244E-08
YLR412W,1.56174E-05
YLR411W,5.30543E-06
YLR410W-A,0
YLR410W-B,0
YLR410W,0.000180684
YLR409C,6.31421E-05
YLR408C,2.12217E-05
YLR407W,4.70016E-05
YLR406C-A,2.98898E-07
YLR406C,0.000221035
YLR405W,1.59163E-05
YLR404W,1.00878E-05
YLR403W,0.00011515
YLR401C,5.24565E-05
YLR399C,0.000151242
YLR398C,7.84606E-05
YLR397C,3.4971E-05
YLR396C,4.50588E-05
YLR395C,0.0003728
YLR394W,5.23071E-07
YLR393W,3.32523E-05
YLR392C,2.36129E-05
YLR390W-A,0.000956248
YLR390W,1.94283E-05
YLR389C,0.000100131
YLR388W,0.00018173
YLR387C,8.44386E-05
YLR386W,7.98056E-05
YLR385C,8.66803E-06
YLR384C,0.00014093
YLR383W,2.40613E-05
YLR382C,2.23426E-05
YLR381W,9.34055E-06
YLR380W,7.56211E-05
YLR378C,0.000230375
YLR377C,0.000589202
YLR376C,6.27685E-06
YLR375W,3.31776E-05
YLR373C,3.27293E-05
YLR372W,0.00010977
YLR371W,6.17971E-05
YLR370C,0.000189352
YLR369W,6.45619E-05
YLR368W,1.06856E-05
YLR367W,0.000322062
YLR365W,1.49449E-07
YLR364W,1.37493E-05
YLR363W-A,1.21053E-05
YLR363C,2.82458E-05
YLR362W,5.57444E-05
YLR361C-A,3.03381E-05
YLR361C,3.34018E-05
YLR360W,1.3002E-05
YLR359W,0.00020736
YLR358C,0
YLR357W,5.59686E-05
YLR356W,0.000202578
YLR355C,0.001948438
YLR354C,0.001070277
YLR353W,1.44218E-05
YLR352W,4.00523E-05
YLR351C,0.000111862
YLR350W,0.000141902
YLR348C,0.000118363
YLR347C,0.000273491
YLR346C,2.06239E-05
YLR345W,0.000139137
YLR344W,0.000272445
YLR343W,8.96693E-07
YLR342W-A,7.47244E-08
YLR342W,0.000301662
YLR341W,3.73622E-07
YLR340W,0.001944553
YLR337C,0.000135027
YLR336C,5.91817E-05
YLR335W,0.000112983
YLR333C,0.000279843
YLR332W,4.04259E-05
YLR331C,0
YLR330W,0.000136297
YLR329W,1.27031E-06
YLR328W,5.2606E-05
YLR327C,0.004842812
YLR326W,3.48216E-05
YLR325C,0.000710106
YLR324W,8.42144E-05
YLR323C,1.25537E-05
YLR321C,7.74892E-05
YLR320W,7.69661E-06
YLR319C,4.58808E-05
YLR318W,4.18457E-06
YLR316C,8.5933E-06
YLR315W,1.3824E-05
YLR314C,0.000164394
YLR313C,9.34055E-06
YLR312W-A,3.65402E-05
YLR312C,0.000305473
YLR310C,0.000134579
YLR309C,5.7463E-05
YLR308W,1.49449E-07
YLR307C-A,0.000132785
YLR307W,4.10984E-06
YLR306W,8.66803E-06
YLR305C,6.06762E-05
YLR304C,0.002369585
YLR303W,2.24173E-07
YLR302C,7.47244E-08
YLR301W,0.000147207
YLR300W,0.000887128
YLR299W,0.000115599
YLR298C,1.87558E-05
YLR297W,8.83989E-05
YLR296W,2.24173E-07
YLR295C,0.000488922
YLR293C,0.000520082
YLR292C,6.65047E-05
YLR291C,5.88828E-05
YLR290C,3.9305E-05
YLR289W,1.43471E-05
YLR288C,1.5169E-05
YLR287C-A,0.000317354
YLR287C,4.69269E-05
YLR286C,0.000285372
YLR285C-A,0
YLR285W,3.796E-05
YLR284C,0.000171567
YLR283W,1.40482E-05
YLR281C,1.06856E-05
YLR278C,6.25443E-05
YLR277C,3.11601E-05
YLR276C,8.27199E-05
YLR275W,2.42107E-05
YLR274W,8.30935E-05
YLR273C,2.38371E-05
YLR272C,2.66766E-05
YLR271W,2.44349E-05
YLR270W,0.000450962
YLR268W,5.6118E-05
YLR267W,5.00653E-05
YLR266C,1.31515E-05
YLR265C,2.94414E-05
YLR264C-A,0
YLR264W,0.000244274
YLR263W,3.73622E-07
YLR262C-A,0.000224024
YLR262C,4.30412E-05
YLR261C,0
YLR260W,3.28787E-05
YLR259C,0.00176215
YLR258W,0.000441397
YLR257W,0.000237698
YLR256W-A,1.56921E-06
YLR256W,0.000359723
YLR255C,5.23071E-07
YLR254C,3.25798E-05
YLR253W,2.09976E-05
YLR251W,4.47599E-05
YLR250W,9.69922E-05
YLR249W,0.002291348
YLR248W,0.000184121
YLR247C,5.84345E-05
YLR246W,1.00878E-05
YLR245C,2.12964E-05
YLR244C,0.000205268
YLR243W,3.84831E-05
