ORF,Xi
YNR063W,8.62288E-06
YNR062C,1.4157E-06
YNR061C,3.86743E-05
YNR060W,5.27669E-06
YNR059W,4.24709E-06
YNR058W,1.35135E-06
YNR057C,5.34104E-06
YNR056C,3.21749E-07
YNR055C,2.79922E-05
YNR054C,7.17501E-05
YNR053C,0.000188416
YNR052C,6.31272E-05
YNR051C,7.18144E-05
YNR050C,0.000304439
YNR049C,1.52509E-05
YNR048W,1.0296E-05
YNR047W,3.65507E-05
YNR046W,9.3436E-05
YNR045W,6.11324E-06
YNR044W,2.2072E-05
YNR043W,0.000311839
YNR041C,2.65765E-05
YNR040W,1.38352E-05
YNR039C,2.2072E-05
YNR038W,7.52893E-05
YNR037C,2.41312E-05
YNR036C,7.55467E-05
YNR035C,0.000175353
YNR034W-A,2.0592E-06
YNR034W,2.62547E-05
YNR033W,5.45687E-05
YNR032C-A,2.93435E-05
YNR032W,1.81467E-05
YNR031C,3.79021E-05
YNR030W,4.24709E-05
YNR029C,4.0283E-05
YNR028W,3.05662E-05
YNR027W,1.96911E-05
YNR026C,6.07463E-05
YNR024W,2.45816E-05
YNR023W,2.30373E-05
YNR022C,2.23294E-05
YNR021W,0.000186422
YNR020C,1.36422E-05
YNR019W,6.12611E-05
YNR018W,0.000128314
YNR017W,0.000108494
YNR016C,0.002501215
YNR015W,3.31402E-05
YNR014W,4.24709E-06
YNR013C,0.000101287
YNR012W,3.66151E-05
YNR011C,3.07592E-05
YNR010W,1.00386E-05
YNR009W,2.0592E-05
YNR008W,6.41568E-05
YNR007C,1.44144E-05
YNR006W,4.07335E-05
YNR004W,4.89059E-06
YNR003C,7.58685E-05
YNR002C,1.35135E-06
YNR001C,0.000292277
YNL001W,7.00127E-05
YNL002C,0.000220398
YNL003C,1.62805E-05
YNL004W,7.5225E-05
YNL005C,4.07978E-05
YNL006W,3.45559E-05
YNL007C,0.000495494
YNL008C,2.10424E-05
YNL009W,3.28184E-06
YNL010W,0.00041081
YNL011C,1.29987E-05
YNL012W,2.70269E-06
YNL014W,2.0592E-06
YNL015W,5.25738E-05
YNL016W,0.000691375
YNL018C,7.07849E-07
YNL019C,0
YNL020C,1.19691E-05
YNL021W,5.19947E-05
YNL022C,4.9292E-05
YNL023C,3.92534E-05
YNL024C,7.14284E-06
YNL024C-A,4.59458E-05
YNL025C,7.14284E-06
YNL026W,2.94722E-05
YNL027W,3.7516E-05
YNL029C,9.39508E-06
YNL030W,0.000304697
YNL031C,0.000603923
YNL032W,2.0785E-05
YNL033W,6.43499E-08
YNL034W,4.50449E-07
YNL035C,5.93949E-05
YNL036W,0.000194851
YNL037C,0.000530886
YNL038W,1.1583E-05
YNL039W,3.41698E-05
YNL040W,3.08879E-05
YNL041C,4.29857E-05
YNL042W,9.33073E-06
YNL042W-B,0
YNL044W,0.000129729
YNL045W,7.97938E-05
YNL046W,1.02316E-05
YNL047C,1.34491E-05
YNL048W,3.30758E-05
YNL049C,5.36678E-05
YNL050C,2.94722E-05
YNL051W,1.88545E-05
YNL052W,9.749E-05
YNL053W,1.64736E-05
YNL054W,3.73873E-05
YNL054W-A,0
YNL054W-B,5.79149E-07
YNL055C,0.000987642
YNL056W,2.63191E-05
YNL058C,4.16344E-05
YNL059C,5.54052E-05
YNL061W,0.00024794
YNL062C,9.76187E-05
YNL063W,7.59328E-06
YNL064C,0.001197229
YNL065W,3.79021E-05
YNL066W,0.000345366
YNL067W,0.000518982
YNL067W-B,0
YNL068C,4.157E-05
YNL069C,0.00292084
YNL070W,7.36806E-05
YNL071W,0.000605468
YNL072W,3.24323E-05
YNL073W,1.33204E-05
YNL074C,5.47617E-05
YNL075W,8.44914E-05
YNL076W,1.98841E-05
YNL077W,2.23294E-05
YNL078W,3.7709E-05
YNL079C,0.000521877
YNL080C,2.14929E-05
YNL081C,2.98583E-05
YNL082W,2.50964E-05
YNL083W,1.10682E-05
YNL084C,9.69109E-05
YNL085W,0.000183848
YNL086W,9.78118E-06
YNL087W,0.000129536
YNL088W,0.000152059
YNL090W,4.38866E-05
YNL091W,7.50319E-05
YNL092W,2.57399E-06
YNL093W,5.79149E-07
YNL094W,1.01673E-05
YNL095C,1.33848E-05
YNL096C,0.000745879
YNL097C,2.05276E-05
YNL097C-B,8.36548E-07
YNL098C,0.000174967
YNL099C,4.18274E-05
YNL100W,2.74774E-05
YNL101W,3.06305E-05
YNL102W,9.00255E-05
YNL103W,4.34362E-05
YNL104C,0.000457914
YNL106C,1.62805E-05
YNL107W,1.57014E-05
YNL108C,8.43627E-05
YNL110C,0.000153925
YNL111C,8.41696E-05
YNL112W,0.000599741
YNL113W,0.000139575
YNL115C,2.12355E-05
YNL116W,4.16344E-05
YNL117W,8.36548E-07
YNL118C,7.76703E-05
YNL119W,2.73487E-05
YNL121C,0.0001796
YNL122C,1.80823E-05
YNL123W,0.000151222
YNL124W,4.85841E-05
YNL125C,1.34491E-05
YNL126W,2.00128E-05
YNL127W,2.20077E-05
YNL128W,1.09395E-06
YNL129W,2.77991E-05
YNL130C-A,6.43499E-07
YNL130C,0.000124002
YNL131W,0.000187451
YNL132W,0.000261067
YNL133C,1.06821E-05
YNL134C,0.000560745
YNL135C,0.00073938
YNL136W,1.37065E-05
YNL137C,5.23164E-05
YNL138W,0.000379729
YNL138W-A,1.47361E-05
YNL139C,6.26124E-05
YNL140C,0
YNL141W,0.000176061
YNL142W,4.69754E-06
YNL143C,1.4157E-06
YNL144C,2.50964E-06
YNL145W,0.000253989
YNL146W,2.38095E-06
YNL146C-A,1.9305E-07
YNL147W,7.09779E-05
YNL148C,1.25482E-05
YNL149C,0.000144401
YNL151C,6.35133E-05
YNL152W,1.84684E-05
YNL153C,7.20075E-05
YNL154C,0.000152059
YNL155W,5.43113E-05
YNL156C,2.59973E-05
YNL157W,3.23036E-05
YNL158W,1.62805E-05
YNL159C,2.32947E-05
YNL160W,4.62032E-05
YNL161W,5.86227E-05
YNL162W,0.000342663
YNL162W-A,6.62804E-06
YNL163C,8.05017E-05
YNL164C,2.54825E-05
YNL165W,1.34491E-05
YNL166C,8.50062E-05
YNL167C,2.54182E-05
YNL168C,7.85068E-05
YNL169C,7.40023E-05
YNL172W,1.48648E-05
YNL173C,4.65893E-05
YNL175C,0.000223873
YNL176C,2.13642E-05
YNL177C,3.35263E-05
YNL178W,0.004450051
YNL180C,4.68467E-05
YNL181W,7.11066E-05
YNL182C,6.31916E-05
YNL183C,3.66794E-05
YNL184C,1.9305E-07
YNL185C,1.55727E-05
YNL186W,7.05275E-05
YNL187W,2.25225E-06
YNL188W,9.26638E-06
YNL189W,0.000431401
YNL190W,0.00022072
YNL191W,3.32045E-05
YNL192W,7.41954E-05
YNL193W,2.81209E-05
YNL194C,7.72198E-07
YNL195C,5.01929E-06
YNL196C,4.50449E-07
YNL197C,6.43499E-05
YNL199C,3.73229E-05
YNL200C,1.10038E-05
YNL201C,3.91247E-05
YNL202W,3.08879E-06
YNL204C,2.57399E-07
YNL206C,3.60359E-05
YNL207W,0.000101094
YNL208W,0.000644786
YNL209W,0.001503856
YNL210W,1.4157E-06
YNL211C,2.57399E-06
YNL212W,7.31658E-05
YNL213C,5.72714E-06
YNL214W,1.23552E-05
YNL215W,4.71685E-05
YNL216W,0.000148391
YNL217W,3.74516E-05
YNL218W,1.64736E-05
YNL219C,3.83525E-05
YNL220W,0.000368403
YNL221C,5.12868E-05
YNL222W,2.87644E-05
YNL223W,8.10808E-06
YNL224C,4.15057E-05
YNL225C,1.64736E-05
YNL227C,2.50964E-05
YNL229C,6.37064E-05
YNL230C,5.14799E-06
YNL231C,0.000121814
YNL232W,7.01414E-05
YNL233W,3.95752E-05
YNL234W,4.82624E-06
YNL236W,3.39124E-05
YNL237W,9.65248E-07
YNL238W,4.83911E-05
YNL239W,0.000170527
YNL240C,3.68081E-05
YNL241C,0.00030637
YNL242W,1.92406E-05
YNL243W,0.000228056
YNL244C,0.000335263
YNL245C,1.70527E-05
YNL246W,4.59458E-05
YNL247W,0.000385777
YNL248C,0.000236035
YNL249C,8.30113E-06
YNL250W,1.71171E-05
YNL251C,9.18916E-05
YNL252C,2.58043E-05
YNL253W,2.0785E-05
YNL254C,1.08751E-05
YNL255C,0.000487643
YNL256W,5.99741E-05
YNL257C,4.33075E-05
YNL258C,4.71041E-05
YNL259C,3.93821E-05
YNL260C,2.72843E-05
YNL261W,1.87258E-05
YNL262W,6.88544E-05
YNL263C,9.90344E-05
YNL264C,5.63061E-05
YNL265C,2.70913E-05
YNL267W,3.48776E-05
YNL268W,0.000195945
YNL269W,0
YNL270C,1.287E-06
YNL271C,5.79792E-05
YNL272C,2.82496E-05
YNL273W,2.64478E-05
YNL274C,1.94337E-05
YNL275W,1.17117E-05
YNL277W,3.53924E-05
YNL277W-A,0
YNL278W,1.93693E-05
YNL279W,2.50964E-06
YNL280C,8.61645E-05
YNL281W,0.00019601
YNL282W,1.66023E-05
YNL283C,2.73487E-05
YNL284C,3.63577E-05
YNL284C-A,0
YNL284C-B,5.79149E-07
YNL286W,1.51222E-05
YNL287W,0.000294465
YNL288W,5.34747E-05
YNL289W,3.7709E-05
YNL290W,7.9086E-05
YNL291C,2.0785E-05
YNL292W,7.38736E-05
YNL293W,2.07207E-05
YNL294C,8.04373E-06
YNL295W,1.31274E-05
YNL297C,4.53023E-05
YNL298W,3.30115E-05
YNL299W,2.32947E-05
YNL300W,0.000142342
YNL301C,0.00024099
YNL302C,0.001444461
YNL304W,1.36422E-05
YNL305C,2.43886E-05
YNL306W,5.40539E-05
YNL307C,0.000135328
YNL308C,0.000201415
YNL309W,2.27155E-05
YNL310C,3.18532E-05
YNL311C,1.93693E-05
YNL312W,9.80048E-05
YNL313C,9.35647E-05
YNL314W,6.88544E-06
YNL315C,2.74774E-05
YNL316C,2.11711E-05
YNL317W,2.07207E-05
YNL318C,6.43499E-08
YNL320W,1.89189E-05
YNL321W,3.14027E-05
YNL322C,0.000147297
YNL323W,7.72842E-05
YNL325C,1.76962E-05
YNL326C,9.84553E-06
YNL327W,0.000358236
YNL328C,4.69754E-06
YNL329C,1.31274E-05
YNL330C,6.89187E-05
YNL331C,2.83139E-06
YNL332W,0
YNL333W,5.79149E-07
YNL334C,6.43499E-08
YNL335W,0
YNL336W,3.86099E-07
YNL339C,0
YMR325W,0
YMR323W,0
YMR322C,6.43499E-08
YMR321C,6.43499E-08
YMR320W,0
YMR319C,2.10424E-05
YMR318C,0.000443821
YMR317W,2.0592E-06
YMR316C-A,0
YMR316W,7.46458E-06
YMR315W-A,0
YMR315W,0.000197039
YMR314W,0.000173745
YMR313C,2.08494E-05
YMR312W,3.16601E-05
YMR311C,7.53537E-05
YMR310C,3.86099E-05
YMR309C,0.000525417
YMR308C,0.000264864
YMR307W,0.001780883
YMR306W,1.09395E-06
YMR305C,0.000279021
YMR304W,6.16472E-05
YMR303C,1.26126E-05
YMR302C,2.16216E-05
YMR301C,3.32689E-05
YMR300C,0.000204246
YMR299C,8.17243E-06
YMR298W,0.000110038
YMR297W,0.000347811
YMR296C,0.000121042
YMR295C,0.000240282
YMR294W,1.19691E-05
YMR293C,7.07849E-06
YMR292W,4.64606E-05
YMR291W,4.11839E-05
YMR290C,0.000324516
YMR289W,2.83783E-05
YMR288W,3.60359E-05
YMR287C,9.45943E-06
YMR286W,2.01415E-05
YMR285C,4.17631E-05
YMR284W,1.21621E-05
YMR283C,1.24195E-05
YMR282C,7.91503E-06
YMR281W,1.73101E-05
YMR280C,2.50964E-06
YMR279C,1.6731E-06
YMR278W,4.32431E-05
YMR277W,5.16729E-05
YMR276W,0.000488802
YMR275C,4.44658E-05
YMR274C,8.23678E-06
YMR273C,2.88287E-05
YMR272W-B,0
YMR272C,0.000106563
YMR271C,2.89574E-06
YMR270C,9.84553E-06
YMR269W,2.89574E-05
YMR268C,1.14543E-05
YMR267W,2.03346E-05
YMR266W,9.81979E-05
YMR265C,1.21621E-05
YMR264W,4.31144E-05
YMR263W,3.42341E-05
YMR262W,1.19691E-05
YMR261C,0.000105469
YMR260C,0.000606819
YMR259C,6.25481E-05
YMR258C,2.25868E-05
YMR257C,3.73229E-06
YMR256C,4.09909E-05
YMR255W,3.14027E-05
YMR254C,8.36548E-07
YMR253C,1.39639E-05
YMR252C,2.1879E-06
YMR251W-A,0.000310681
YMR251W,4.50449E-07
YMR250W,1.19691E-05
YMR247W-A,0
YMR247C,7.79277E-05
YMR246W,0.000578441
YMR244C-A,1.76319E-05
YMR244W,5.79149E-07
YMR243C,0.000176769
YMR242W-A,3.86099E-07
YMR242C,0.00127091
YMR241W,0.000442984
YMR240C,2.18146E-05
YMR239C,2.91505E-05
YMR238W,9.10551E-05
YMR237W,9.94205E-05
YMR236W,9.48517E-05
YMR235C,0.000246331
YMR234W,1.33204E-05
YMR233W,1.3063E-05
YMR232W,4.50449E-07
YMR231W,3.60359E-05
YMR230W-A,1.287E-07
YMR230W,0.000744077
YMR229C,0.000664992
YMR228W,1.66023E-05
YMR227C,3.55855E-05
YMR226C,0.000330308
YMR225C,2.02059E-05
YMR224C,1.16473E-05
YMR223W,2.70913E-05
YMR222C,4.20848E-05
YMR221C,4.98711E-05
YMR220W,7.96651E-05
YMR219W,5.50835E-05
YMR218C,2.54182E-05
YMR217W,0.001117371
YMR216C,6.57656E-05
YMR215W,0.000165186
YMR214W,0.000107529
YMR213W,2.0592E-05
YMR212C,4.33718E-05
YMR211W,1.36422E-05
YMR210W,1.80823E-05
YMR209C,2.35521E-05
YMR208W,9.28569E-05
YMR207C,8.49418E-06
YMR206W,2.57399E-07
YMR205C,0.001985966
YMR204C,6.56369E-06
YMR203W,0.000293307
YMR202W,0.000203539
YMR201C,1.3063E-05
YMR200W,8.75158E-05
YMR199W,2.20077E-05
YMR198W,1.59588E-05
YMR197C,4.79406E-05
YMR196W,1.00386E-05
YMR195W,2.24581E-05
YMR194C-B,3.34619E-06
YMR194W,0.000471556
YMR193W,2.29086E-05
YMR192W,3.79021E-05
YMR191W,2.44529E-05
YMR190C,1.60231E-05
YMR189W,0.000164864
YMR188C,2.79278E-05
YMR187C,7.85068E-06
YMR186W,0.004292072
YMR185W,2.38738E-05
YMR184W,3.41054E-05
YMR183C,0.000216216
YMR182W-A,0
YMR182C,3.47489E-06
YMR181C,3.98969E-06
YMR180C,6.75674E-06
YMR179W,1.8211E-05
YMR178W,6.15185E-05
YMR177W,1.46074E-05
YMR176W,1.20978E-05
YMR175W-A,6.43499E-08
YMR175W,2.0592E-06
YMR174C,3.02444E-06
YMR173W,0.000174388
YMR172W,1.83397E-05
YMR171C,1.53796E-05
YMR170C,1.12612E-05
YMR169C,1.1583E-06
YMR168C,1.00386E-05
YMR167W,1.5444E-05
YMR166C,8.49418E-06
YMR165C,3.14671E-05
YMR164C,1.68597E-05
YMR163C,6.49934E-06
YMR162C,2.24581E-05
YMR161W,6.1068E-05
YMR160W,1.24839E-05
YMR159C,2.63834E-06
YMR158C-A,0
YMR158W,2.40668E-05
YMR157C,1.94337E-05
YMR156C,8.88028E-06
YMR155W,9.20203E-06
YMR154C,6.75674E-06
YMR153W,6.17115E-05
YMR152W,5.51478E-05
YMR150C,1.71814E-05
YMR149W,0.000107529
YMR148W,5.66279E-06
YMR147W,1.19047E-05
YMR146C,0.000473615
YMR145C,0.000165315
YMR144W,2.29086E-05
YMR143W,0.001226058
YMR142C,0.002026442
YMR141C,1.287E-07
YMR140W,2.25868E-05
YMR139W,2.31016E-05
YMR138W,1.26126E-05
YMR137C,8.10808E-06
YMR136W,1.67953E-05
YMR135C,1.60875E-05
YMR134W,1.86615E-05
YMR133W,9.65248E-07
YMR132C,9.26638E-06
YMR131C,0.000253024
YMR130W,2.88931E-05
YMR129W,5.04503E-05
YMR128W,0.000140798
YMR127C,7.78633E-06
YMR126C,4.18274E-06
YMR125W,0.000188159
YMR124W,4.63319E-05
YMR123W,7.50319E-05
YMR122W-A,0.00041866
YMR122C,2.57399E-07
YMR121C,4.48519E-05
YMR120C,0.000334169
YMR119W,1.35135E-05
YMR118C,1.6731E-06
YMR117C,1.1776E-05
YMR116C,0.005802363
YMR115W,2.36808E-05
YMR114C,6.69239E-06
YMR113W,2.68339E-05
YMR112C,2.27155E-05
YMR110C,5.11581E-05
YMR109W,0.000110875
YMR108W,0.000836677
YMR107W,9.00898E-07
YMR106C,8.68723E-06
YMR105W-A,6.43499E-08
YMR105C,6.88544E-06
YMR104C,1.22265E-05
YMR103C,1.0296E-06
YMR102C,2.19433E-05
YMR101C,7.72198E-07
YMR100W,1.62162E-05
YMR099C,0.00027072
YMR098C,1.08108E-05
YMR097C,1.36422E-05
YMR096W,2.0785E-05
YMR095C,2.12355E-06
YMR094W,5.01929E-06
YMR093W,7.85068E-05
YMR092C,0.00017471
YMR091C,0.000116152
YMR090W,3.98969E-06
YMR089C,3.68725E-05
YMR088C,2.97296E-05
YMR087W,1.11969E-05
YMR086W,5.93949E-05
YMR085W,5.14799E-07
YMR084W,1.9305E-07
YMR083W,0.000708878
YMR082C,0
YMR081C,1.9305E-07
YMR080C,0.000118661
YMR079W,0.000373294
YMR078C,2.08494E-05
YMR077C,1.06177E-05
YMR076C,5.21234E-05
YMR075W,2.3359E-05
YMR074C,0.000130437
YMR073C,2.50964E-05
YMR072W,0.000193371
YMR071C,5.60487E-05
YMR070W,3.99613E-05
YMR069W,4.11839E-06
YMR068W,4.89059E-06
YMR067C,4.09909E-05
YMR066W,8.17243E-06
YMR065W,1.09395E-06
YMR064W,9.78118E-06
YMR063W,4.76189E-06
YMR062C,0.000157142
YMR061W,5.42469E-05
YMR060C,2.23294E-05
YMR059W,9.20203E-06
YMR058W,0.000670976
YMR056C,1.5444E-06
YMR055C,7.46458E-06
YMR054W,5.23808E-05
YMR053C,2.89574E-06
YMR052W,6.43499E-06
YMR051C,0
YMR050C,0
YMR049C,0.000302444
YMR048W,1.87902E-05
YMR047C,0.000137902
YMR046C,0
YMR045C,1.5444E-06
YMR044W,4.91633E-05
YMR043W,6.62804E-05
YMR042W,1.33204E-05
YMR041C,9.00898E-06
YMR040W,1.22265E-06
YMR039C,7.63189E-05
YMR038C,0.000257721
YMR037C,4.09909E-05
YMR036C,1.10038E-05
YMR035W,1.16473E-05
YMR034C,2.63834E-06
YMR033W,5.86227E-05
YMR030W-A,2.57399E-07
YMR032W,2.36164E-05
YMR031C,0.000108944
YMR030W,7.33588E-06
YMR029C,2.02702E-05
YMR028W,2.67695E-05
YMR027W,0.000137516
YMR026C,1.07464E-05
YMR025W,4.37579E-06
YMR024W,3.35906E-05
YMR023C,3.15314E-06
YMR022W,5.90088E-05
YMR021C,1.66023E-05
YMR020W,1.40283E-05
YMR019W,1.51866E-05
YMR018W,1.287E-07
YMR017W,5.79149E-07
YMR016C,4.90346E-05
YMR015C,0.000168725
YMR014W,7.22649E-05
YMR013C,1.26126E-05
YMR012W,0.000594786
YMR011W,0.000325546
YMR010W,3.14671E-05
YMR009W,3.04375E-05
YMR008C,0.000138352
YMR007W,3.86099E-07
YMR006C,0.000125868
YMR005W,4.67824E-05
YMR004W,4.36936E-05
YMR003W,1.06177E-05
YMR002W,0.000259909
YMR001C-A,1.1583E-06
YMR001C,6.00384E-05
YML001W,0.000151737
YML002W,1.4157E-06
YML003W,2.63834E-06
YML004C,0.000189317
YML005W,1.65379E-05
YML006C,1.49292E-05
YML007W,6.93692E-05
YML007C-A,1.22265E-06
YML008C,0.000642791
YML009C,2.71556E-05
YML010W,0.000420655
YML011C,1.08751E-05
YML012W,0.000232689
YML013W,3.59072E-05
YML014W,5.14799E-05
YML015C,1.78249E-05
YML016C,3.53281E-05
YML017W,0.000141763
YML018C,3.45559E-05
YML019W,3.62933E-05
YML020W,1.28056E-05
YML021C,3.98969E-05
YML022W,0.000257399
YML023C,8.62288E-06
YML024W,0.001098517
YML025C,2.43886E-05
YML026C,0.001142146
YML027W,2.7413E-05
YML028W,0.002595423
YML029W,3.13384E-05
YML030W,1.92406E-05
YML031W,3.55211E-05
YML032C,2.21364E-05
YML034W,4.89059E-05
YML035C,0.000125547
YML036W,2.44529E-05
YML037C,7.14284E-06
YML038C,1.62805E-05
YML040W,0
YML039W,0
YML041C,1.35135E-05
YML042W,2.12355E-06
YML043C,7.65763E-06
YML045W-A,0
YML045W,0
YML046W,2.35521E-05
YML047C,6.43499E-08
YML048W,0.000202959
YML049C,4.07335E-05
YML050W,3.53924E-06
YML051W,8.55853E-06
YML052W,0.000132561
YML053C,1.95624E-05
YML054C-A,6.43499E-08
YML054C,2.0592E-06
YML055W,4.56884E-05
YML056C,0.000462418
YML057W,5.34104E-05
YML058W,0.000509522
YML058W-A,2.62547E-05
YML059C,2.31016E-05
YML060W,3.05662E-05
YML061C,2.11711E-05
YML062C,3.39124E-05
YML063W,0.00260617
YML064C,2.09781E-05
YML065W,3.62933E-05
YML066C,4.50449E-07
YML067C,5.61131E-05
YML068W,3.92534E-06
YML069W,0.000203346
YML070W,0.000214542
YML071C,4.51736E-05
YML072C,0.000273358
YML073C,0.001706623
YML074C,0.000665957
YML075C,5.51478E-05
YML076C,1.98841E-05
YML077W,2.43242E-05
YML078W,0.000230115
YML079W,7.68337E-05
YML080W,4.18918E-05
YML081W,3.35906E-05
YML081C-A,7.27797E-05
YML082W,3.24323E-05
YML083C,7.72198E-07
YML085C,0.00038404
YML086C,0.000192663
YML087C,1.22265E-06
YML088W,2.70913E-05
YML091C,1.79536E-05
YML092C,0.000232689
YML093W,0.000187322
YML094W,6.64734E-05
YML095C,6.62804E-06
YML096W,2.09137E-05
YML097C,3.21749E-05
YML098W,2.4646E-05
YML099C,1.71171E-05
YML100W,2.79922E-05
YML100W-A,6.43499E-08
YML101C,2.55469E-05
YML102W,3.98326E-05
YML103C,0.000113899
YML104C,1.10682E-05
YML105C,9.96136E-05
YML106W,0.000336485
YML107C,1.287E-05
YML108W,3.30758E-05
YML109W,3.09523E-05
YML110C,0.000119112
YML111W,3.92534E-05
YML112W,2.14929E-05
YML113W,3.55211E-05
YML114C,2.55469E-05
YML115C,6.11324E-05
YML116W,3.57142E-05
YML117W,5.57913E-05
YML118W,1.73745E-06
YML119W,1.63449E-05
YML120C,2.92148E-05
YML121W,3.27541E-05
YML122C,1.9305E-07
YML123C,0.001425993
YML124C,0.000194787
YML125C,0.00012278
YML126C,0.000804631
YML127W,7.56111E-05
YML128C,1.0296E-05
YML129C,3.21106E-05
YML130C,9.95492E-05
YML131W,8.47488E-05
YML132W,0
YML133C,0
YLR467W,0
YLR466W,0
YLR464W,0
YLR462W,0
YLR461W,0
YLR460C,1.1583E-05
YLR459W,2.99227E-05
YLR457C,5.98454E-06
YLR456W,6.11324E-06
YLR455W,2.17503E-05
YLR454W,2.8507E-05
YLR453C,5.66279E-06
YLR452C,7.18144E-05
YLR451W,2.35521E-05
YLR450W,3.21106E-05
YLR449W,0.000384233
YLR448W,0.001616147
YLR447C,0.000381209
YLR446W,6.30629E-06
YLR445W,1.9305E-07
YLR443W,1.00386E-05
YLR442C,3.08236E-05
YLR441C,0.001778759
YLR440C,4.94207E-05
YLR439W,2.35521E-05
YLR438C-A,8.24965E-05
YLR438W,0.000257206
YLR437C,3.37837E-05
YLR436C,2.38095E-05
YLR435W,0.000102702
YLR433C,4.63319E-05
YLR432W,0.000473165
YLR431C,4.50449E-06
YLR430W,6.69882E-05
YLR429W,0.000249098
YLR427W,3.09523E-05
YLR426W,1.19691E-05
YLR425W,1.0296E-05
YLR424W,1.49935E-05
YLR423C,7.14284E-06
YLR422W,2.29729E-05
YLR421C,0.000106499
YLR420W,0.000516601
YLR419W,5.77862E-05
YLR418C,8.01156E-05
YLR417W,1.38352E-05
YLR415C,1.9305E-07
YLR414C,4.6718E-05
YLR413W,0.000283654
YLR412C-A,0
YLR412W,1.51222E-05
YLR411W,2.89574E-06
YLR410W-A,0
YLR410W-B,0
YLR410W,0.000282045
YLR409C,0.000149678
YLR408C,5.85584E-06
YLR407W,3.22393E-05
YLR406C-A,6.43499E-08
YLR406C,0.000569239
YLR405W,2.49034E-05
YLR404W,7.07849E-06
YLR403W,4.64606E-05
YLR401C,8.32687E-05
YLR399C,0.000146653
YLR398C,0.0001074
YLR397C,7.25223E-05
YLR396C,2.07207E-05
YLR395C,5.50191E-05
YLR394W,7.72198E-07
YLR393W,1.40283E-05
YLR392C,6.37064E-06
YLR390W-A,0.000477798
YLR390W,1.24195E-05
YLR389C,8.19817E-05
YLR388W,0.000553859
YLR387C,9.36934E-05
YLR386W,4.5431E-05
YLR385C,7.40023E-06
YLR384C,0.000268918
YLR383W,1.85971E-05
YLR382C,1.02316E-05
YLR381W,6.17759E-06
YLR380W,0.000107014
YLR378C,0.00034839
YLR377C,7.72198E-07
YLR376C,1.8018E-06
YLR375W,2.77348E-05
YLR373C,3.01157E-05
YLR372W,0.000303088
YLR371W,2.65765E-05
YLR370C,9.69752E-05
YLR369W,3.44915E-05
YLR368W,6.88544E-06
YLR367W,0.000299935
YLR365W,2.57399E-07
YLR364W,2.6126E-05
YLR363W-A,2.77991E-05
YLR363C,2.87E-05
YLR362W,2.34877E-05
YLR361C-A,1.44144E-05
YLR361C,1.70527E-05
YLR360W,1.20334E-05
YLR359W,0.00034395
YLR358C,1.287E-07
YLR357W,5.78505E-05
YLR356W,2.11068E-05
YLR355C,0.002809515
YLR354C,0.001507203
YLR353W,1.01673E-05
YLR352W,1.14543E-05
YLR351C,9.80692E-05
YLR350W,6.97553E-05
YLR348C,0.000246653
YLR347C,0.000284105
YLR346C,8.36548E-07
YLR345W,1.74388E-05
YLR344W,0.000622456
YLR343W,1.35135E-06
YLR342W-A,1.9305E-07
YLR342W,0.000778891
YLR341W,5.14799E-07
YLR340W,0.005823212
YLR337C,7.54824E-05
YLR336C,8.38479E-05
YLR335W,0.000164285
YLR333C,0.000827153
YLR332W,2.86357E-05
YLR331C,0
YLR330W,0.000114028
YLR329W,4.50449E-07
YLR328W,5.80436E-05
YLR327C,7.46458E-06
YLR326W,1.60231E-05
YLR325C,0.001555079
YLR324W,3.19175E-05
YLR323C,1.39639E-05
YLR321C,7.53537E-05
YLR320W,5.27669E-06
YLR319C,4.04117E-05
YLR318W,2.44529E-06
YLR316C,2.0785E-05
YLR315W,5.59844E-06
YLR314C,0.000228828
YLR313C,5.40539E-06
YLR312W-A,2.44529E-05
YLR312C,5.79149E-07
YLR310C,4.29214E-05
YLR309C,5.23808E-05
YLR308W,0
YLR307C-A,3.86099E-07
YLR307W,1.35135E-06
YLR306W,8.23678E-06
YLR305C,8.14669E-05
YLR304C,0.001696005
YLR303W,9.00898E-07
YLR302C,0
YLR301W,0.000387129
YLR300W,0.000567759
YLR299W,3.22393E-05
YLR298C,1.8211E-05
YLR297W,5.14799E-06
YLR296W,0
YLR295C,7.74772E-05
YLR293C,0.001652826
YLR292C,8.08878E-05
YLR291C,0.000113191
YLR290C,1.45431E-05
YLR289W,5.72714E-06
YLR288C,7.65763E-06
YLR287C-A,0.000553988
YLR287C,5.76575E-05
YLR286C,0.000756433
YLR285C-A,4.50449E-07
YLR285W,0.000100708
YLR284C,8.94463E-06
YLR283W,7.07849E-06
YLR281C,2.57399E-06
YLR278C,2.60617E-05
YLR277C,3.16601E-05
YLR276C,0.000143822
YLR275W,2.27155E-05
YLR274W,6.60873E-05
YLR273C,4.11839E-06
YLR272C,2.83139E-05
YLR271W,4.56884E-06
YLR270W,5.32817E-05
YLR268W,5.5727E-05
YLR267W,2.34877E-05
YLR266C,9.90988E-06
YLR265C,8.30113E-06
YLR264C-A,1.60875E-06
YLR264W,0.000647038
YLR263W,5.79149E-07
YLR262C-A,0.000339896
YLR262C,3.14671E-05
YLR261C,0
YLR260W,2.54825E-05
YLR259C,0.001633586
YLR258W,3.42985E-05
YLR257W,0.00010991
YLR256W-A,9.33073E-06
