Protein,phi_calib
YGL252C,0.000178292
YGL253W,0.004471673
YGL255W,0
YGR001C,0.000212613
YGR005C,6.28984E-05
YGR008C,2.10652E-05
YGR009C,4.56617E-05
YGR012W,6.69345E-05
YGR017W,7.39582E-05
YGR019W,0.000369351
YGR020C,0.000295843
YGR028W,1.05418E-05
YGR029W,8.515E-05
YGR031W,4.8889E-05
YGR034W,0.000761737
YGR037C,0.000860633
YGR043C,0.00085405
YGR048W,0.000314015
YGR054W,0.000154544
YGR055W,0
YGR061C,0.000394243
YGR063C,5.89374E-05
YGR070W,0
YGR076C,8.75431E-05
YGR078C,0.000126249
YGR080W,0.000334079
YGR081C,5.75448E-05
YGR082W,0.000372939
YGR083C,7.35613E-05
YGR084C,5.2994E-05
YGR086C,0.002569129
YGR087C,5.69955E-05
YGR090W,5.91257E-05
YGR092W,2.77649E-06
YGR094W,0.000432805
YGR095C,0.000180367
YGR098C,6.66155E-06
YGR103W,8.87434E-05
YGR104C,4.60815E-05
YGR106C,2.13385E-05
YGR111W,7.91587E-05
YGR116W,0.000286437
YGR117C,0.000124712
YGR119C,0.000210495
YGR120C,0
YGR123C,8.19674E-05
YGR124W,0.000441602
YGR128C,9.87846E-05
YGR129W,0
YGR130C,0.000186838
YGR132C,0.000697424
YGR135W,0.000587013
YGR136W,0.000165482
YGR145W,7.2148E-05
YGR148C,0.000351458
YGR152C,0.00012771
YGR155W,0.000817637
YGR156W,4.87847E-05
YGR157W,7.38812E-05
YGR158C,0.000116125
YGR159C,0.00011411
YGR162W,0.000190895
YGR163W,9.01427E-05
YGR167W,0.000276556
YGR169C-A,0.000103304
YGR173W,0.000256883
YGR175C,0.000561584
YGR177C,0
YGR178C,0.000108361
YGR180C,0.001723068
YGR181W,0.000312487
YGR185C,0.000344501
YGR186W,7.91271E-05
YGR187C,0.000109272
YGR189C,0.000122017
YGR192C,0.002772147
YGR193C,0.000133562
YGR194C,4.07364E-05
YGR195W,9.68421E-05
YGR197C,2.56743E-05
YGR198W,0.000159968
YGR199W,0.00021177
YGR200C,0.00015967
YGR202C,0
YGR203W,0.000162496
YGR204W,0.000745658
YGR205W,0.00056043
YGR207C,0.000236713
YGR208W,5.5831E-05
YGR209C,0.000457714
YGR210C,8.66008E-05
YGR211W,0.00060947
YGR215W,0.000111077
YGR218W,0.000141158
YGR220C,6.46004E-05
YGR229C,0.000224618
YGR231C,0.000506487
YGR232W,0.000115184
YGR233C,0
YGR234W,0.002011642
YGR235C,0.000131641
YGR240C,0.00079588
YGR244C,0.00114588
YGR248W,0.000193246
YGR250C,0.000174779
YGR253C,0.000409338
YGR254W,0.010897646
YGR261C,8.03892E-05
YGR262C,0
YGR264C,0.0002948
YGR266W,0.000195261
YGR267C,8.74971E-05
YGR268C,3.23857E-05
YGR270W,0
YGR271W,0
YGR275W,6.15842E-05
YGR276C,0.000250517
YGR277C,8.12242E-05
YGR279C,0.000356376
YGR280C,8.66794E-05
YGR282C,0.002109437
YGR284C,7.11122E-05
YGR285C,0.000670515
YHL001W,0.000461467
YHL002W,0.000117714
YHL007C,5.52785E-05
YHL009C,3.82293E-06
YHL011C,0.000344897
YHL014C,2.61496E-05
YHL015W,0.003447019
YHL021C,0.000254167
YHL025W,0
YHL030W,6.12637E-05
YHL031C,0.000197728
YHL033C,0.000979115
YHL034C,0.001483817
YHL039W,7.23836E-05
YHR001W,0.00020817
YHR001W-A,0.000108259
YHR003C,0
YHR005C-A,0.000113169
YHR007C,0.000308031
YHR008C,0.002096549
YHR009C,0.000137766
YHR010W,0.000162178
YHR012W,0.000179778
YHR019C,0.000511524
YHR020W,0.000513226
YHR023W,1.27615E-05
YHR024C,0.000103845
YHR025W,0.000677023
YHR027C,0.000214504
YHR028C,0.000116666
YHR029C,0.000193776
YHR030C,4.94175E-05
YHR034C,2.41496E-05
YHR037W,0.00033924
YHR038W,8.61296E-05
YHR039C,0.00026243
YHR039C-A,0.000632035
YHR041C,0.000123671
YHR042W,0.000540439
YHR046C,4.17977E-05
YHR047C,0.000228555
YHR049W,9.91898E-05
YHR051W,0.000815492
YHR052W,0.000114284
YHR056C,3.48056E-05
YHR057C,1.94109E-05
YHR058C,6.39326E-05
YHR060W,7.97252E-05
YHR062C,5.85124E-05
YHR063C,0.00015078
YHR064C,0.000988052
YHR065C,0.000159999
YHR066W,5.06014E-06
YHR068W,0.000529065
YHR069C,4.86868E-05
YHR070W,3.69661E-05
YHR072W-A,0.000117526
YHR073W,4.24085E-05
YHR074W,0.000157435
YHR076W,0.000140134
YHR077C,9.14528E-06
YHR081W,7.52146E-05
YHR085W,1.26461E-05
YHR087W,0.000232082
YHR088W,7.20259E-05
YHR089C,0.000122766
YHR098C,0.000130955
YHR104W,0.000509841
YHR106W,0.000218222
YHR107C,0.000328351
YHR108W,8.85004E-05
YHR110W,6.49234E-05
YHR111W,0.000131552
YHR112C,0.000115474
YHR113W,0.000174117
YHR114W,0.000109245
YHR117W,0.000105042
YHR118C,0
YHR121W,0.000110585
YHR122W,2.63773E-05
YHR123W,4.40797E-05
YHR127W,7.47562E-05
YHR128W,0.000574467
YHR132C,0.000188152
YHR132W-A,6.67196E-05
YHR135C,0.000109111
YHR137W,0.001050968
YHR138C,0.000226109
YHR143W-A,0.00044641
YHR144C,7.38589E-05
YHR146W,0.000239263
YHR148W,0.000168809
YHR152W,0
YHR158C,9.40436E-05
YHR161C,9.20852E-06
YHR162W,1.29973E-05
YHR163W,0.000321573
YHR167W,5.49648E-05
YHR169W,9.39048E-05
YHR170W,0.000272167
YHR174W,0.006176835
YHR179W,0.001440246
YHR183W,0.001928491
YHR187W,0.00012078
YHR188C,0.000252614
YHR190W,0.000130561
YHR191C,6.21123E-05
YHR193C,0.001873875
YHR196W,0.000133323
YHR198C,0.000152863
YHR199C,0.000228208
YHR200W,0.000388565
YHR201C,8.74656E-05
YHR202W,9.2827E-05
YHR208W,0.000639193
YHR216W,8.34624E-05
YIL005W,6.78683E-05
YIL007C,5.94123E-05
