Protein,phi_calib
YGR277C,0.00011092
YGR279C,0.000394767
YGR280C,4.20267E-05
YGR282C,0.002395594
YGR284C,0.00011516
YGR285C,0.000594789
YHL001W,0.0004622
YHL002W,0.000102015
YHL007C,4.80166E-05
YHL009C,4.57599E-06
YHL011C,0.000305517
YHL014C,2.56693E-05
YHL015W,0.003485982
YHL021C,0.000524276
YHL025W,0
YHL030W,4.58011E-05
YHL031C,0.000136203
YHL033C,0.00083524
YHL034C,0.001473307
YHL039W,8.54911E-05
YHR001W,0.000182829
YHR001W-A,7.6389E-05
YHR003C,3.07061E-05
YHR005C-A,9.81884E-05
YHR007C,0.000174183
YHR008C,0.002314594
YHR009C,0.000120004
YHR010W,0.00020092
YHR012W,0.000193513
YHR019C,0.000580778
YHR020W,0.000431632
YHR023W,1.01709E-05
YHR024C,0.000116708
YHR025W,0.000569844
YHR027C,0.000269295
YHR028C,0.000135497
YHR029C,0.000141898
YHR030C,6.10562E-05
YHR034C,2.25204E-05
YHR037W,0.000329882
YHR038W,9.76595E-05
YHR039C,0.000279973
YHR039C-A,0.000644978
YHR041C,8.50687E-05
YHR042W,0.000515322
YHR046C,6.59069E-05
YHR047C,0.000206884
YHR049W,9.55137E-05
YHR051W,0.000666319
YHR052W,0.000114399
YHR056C,3.22193E-05
YHR057C,2.80449E-05
YHR058C,4.34946E-05
YHR060W,9.19315E-05
YHR062C,5.27553E-05
YHR063C,0.000141175
YHR064C,0.0009098
YHR065C,0.000152107
YHR066W,3.91199E-06
YHR068W,0.000505523
YHR069C,4.38932E-05
YHR070W,4.70624E-05
YHR072W-A,0.000124916
YHR073W,4.3585E-05
YHR074W,0.000152011
YHR076W,0.000130132
YHR077C,2.96157E-05
YHR081W,6.77867E-05
YHR085W,1.71522E-05
YHR087W,0.000919014
YHR088W,8.11042E-05
YHR089C,0.000145759
YHR098C,0.000106341
YHR104W,0.000504369
YHR106W,0.000122806
YHR107C,0.000308014
YHR108W,8.39372E-05
YHR110W,5.18708E-05
YHR111W,0.000167971
YHR112C,9.1341E-05
YHR113W,0.000224188
YHR114W,0.00011991
YHR117W,9.38202E-05
YHR118C,1.17387E-05
YHR121W,0.000120167
YHR122W,4.82392E-05
YHR123W,3.62815E-05
YHR127W,8.25431E-05
YHR128W,0.000315744
YHR132C,0.000213016
YHR132W-A,6.4281E-05
YHR135C,0.000104505
YHR137W,0.001175005
YHR138C,0.000300269
YHR143W-A,0.000352867
YHR144C,3.32164E-05
YHR146W,0.000247133
YHR148W,0.000151585
YHR152W,0
YHR158C,9.32426E-05
YHR161C,2.87216E-05
YHR162W,1.95371E-05
YHR163W,0.000230106
YHR167W,0.000140567
YHR169W,6.78463E-05
YHR170W,0.00024588
YHR174W,0.004728674
YHR179W,0.001924159
YHR183W,0.000929546
YHR187W,0.000101329
YHR188C,0.000249415
YHR190W,0.000219421
YHR191C,4.77009E-05
YHR193C,0.001668744
YHR196W,0.000136215
YHR198C,0.000160864
YHR199C,0.000238092
YHR200W,0.000369442
YHR201C,9.15844E-05
YHR202W,8.16981E-05
YHR208W,0.000695176
YHR216W,0.000220202
YIL005W,0.000107665
YIL007C,7.05936E-05
YIL009W,0
YIL010W,0.000277597
YIL014W,3.67053E-05
YIL021W,0.000239759
YIL022W,0.000392207
YIL030C,0.000107632
YIL033C,0.00099834
YIL034C,0.000412043
YIL035C,4.643E-05
YIL036W,5.86586E-05
YIL038C,8.16931E-05
YIL041W,0.001290887
