Protein,phi
YIL076W,0.00010118
YIL078W,0.001096422
YIL083C,0.000152205
YIL084C,6.10147E-05
YIL091C,0.000131777
YIL093C,6.32072E-05
YIL094C,0.000764592
YIL095W,0
YIL103W,6.54476E-05
YIL105C,0.000121462
YIL108W,0.000295309
YIL109C,0.000404466
YIL110W,6.86009E-05
YIL111W,0
YIL115C,0.00029802
YIL116W,0.000204207
YIL118W,8.17635E-05
YIL121W,6.4251E-05
YIL123W,0.000152209
YIL124W,5.3132E-05
YIL125W,0.003045061
YIL126W,0.000244893
YIL131C,0
YIL133C,0.000278549
YIL135C,0
YIL136W,0.001560895
YIL137C,0.00042161
YIL138C,4.54184E-05
YIL142W,0.000707776
YIL145C,0.00011634
YIL155C,0.001832781
YIL161W,0
YIL162W,0.000626376
YIL169C,0
YIR001C,0.00011469
YIR003W,0.000329029
YIR004W,0.000105181
YIR006C,0.000522056
YIR012W,0.000178317
YIR022W,0
YIR026C,6.62956E-05
YIR030C,1.27397E-05
YIR035C,6.82936E-05
YIR036C,0.000195428
YIR037W,0.000348875
YIR038C,0.00011086
YJL001W,0.000227012
YJL005W,0
YJL008C,0.00059815
YJL010C,6.4778E-05
YJL011C,6.70426E-05
YJL012C,0.000334521
YJL014W,0.000484459
YJL020C,0.001326812
YJL024C,3.09633E-05
YJL026W,0.000453074
YJL031C,4.92685E-05
YJL033W,0.000158363
YJL034W,0.001552337
YJL036W,0.000224977
YJL039C,0.000222143
YJL041W,0.000478664
YJL042W,2.76447E-05
YJL050W,0.000287312
YJL052W,0.003275847
YJL053W,0
YJL055W,0.000184176
YJL060W,0.000197691
YJL062W-A,2.643E-05
YJL063C,0
YJL066C,0.000262295
YJL068C,0.000257923
YJL069C,0.000114786
YJL074C,0.000209135
YJL076W,0.000591945
YJL079C,2.88528E-05
YJL080C,0.001209583
YJL081C,0.000187838
YJL082W,9.98362E-05
YJL088W,0.000121386
YJL101C,0.000254211
YJL104W,5.13136E-05
YJL109C,0.000486752
YJL111W,0.000412157
YJL112W,8.84648E-05
YJL115W,0.000127451
YJL117W,8.16683E-05
YJL121C,4.68069E-05
YJL123C,0.000709879
YJL124C,7.9081E-05
YJL125C,9.48299E-05
YJL128C,2.68975E-05
YJL130C,0.004542282
YJL136C,0.000324829
YJL140W,8.53685E-05
YJL145W,7.99339E-05
YJL148W,0.000142595
YJL153C,0.000427227
YJL154C,0.000261948
YJL159W,0.000518785
YJL164C,6.57066E-05
YJL165C,7.59414E-05
YJL167W,0.001310291
YJL168C,0.001367116
YJL171C,0.000238645
YJL172W,0.00114282
YJL173C,5.37671E-05
YJL174W,0.000146235
YJL176C,0.000152007
YJL177W,0.000428742
YJL178C,3.47373E-05
YJL179W,2.57258E-05
YJL183W,0.000143009
YJL184W,3.35884E-05
YJL186W,0.000229952
YJL189W,2.1163E-05
YJL191W,0.000234356
YJL200C,0.000527972
YJL203W,0
YJL205C,1.07448E-05
YJL208C,0.000114787
YJL217W,0.000214727
YJL218W,2.28116E-05
YJR001W,6.17205E-05
YJR002W,0.000136964
YJR003C,0.000139608
YJR006W,6.85342E-05
YJR007W,0.000259668
YJR009C,0.000475471
YJR010C-A,2.14924E-05
YJR014W,7.52952E-05
YJR016C,0.001363356
YJR017C,0.000129052
YJR019C,0.000695053
YJR024C,0
YJR025C,0.000251172
YJR032W,4.33206E-05
YJR034W,0
YJR045C,0.006822471
YJR046W,4.34926E-05
YJR048W,0
YJR051W,0.000190003
YJR057W,0
YJR058C,3.87381E-05
YJR059W,0.000199661
YJR060W,5.96097E-05
YJR063W,6.26058E-05
YJR064W,0.000338474
YJR065C,0.000379995
YJR068W,0.000133929
YJR069C,7.0443E-05
YJR070C,0.000324431
YJR072C,0.000115073
YJR074W,3.3642E-05
YJR075W,8.48057E-05
YJR076C,0.000169192
YJR077C,0.001283943
YJR078W,1.14112E-05
YJR080C,0.000315676
YJR082C,8.62719E-06
YJR085C,1.61564E-05
YJR088C,2.91394E-05
YJR091C,0
YJR093C,1.71654E-05
YJR096W,0.000131675
YJR099W,5.88038E-05
YJR101W,7.42897E-05
YJR103W,0.000450674
YJR104C,0.002142975
YJR105W,0.001431133
YJR109C,0.002833554
YJR111C,0
YJR112W,0
YJR113C,7.31299E-05
YJR117W,0.00032296
YJR118C,5.12591E-05
YJR121W,0.013919375
YJR123W,0.00175263
YJR125C,0.00020316
YJR131W,0
YJR132W,0
YJR133W,0
YJR135W-A,0.000106006
YJR137C,0.000312098
YJR139C,0.001184455
YJR143C,0.000188925
YJR144W,0.000215808
YJR148W,0.002388798
YKL002W,9.18111E-05
YKL003C,3.98855E-06
YKL006W,0.000202702
YKL007W,0.000123531
YKL009W,0.000174441
YKL010C,0
YKL013C,0.000116673
YKL016C,0.000832721
YKL018W,4.23317E-05
YKL019W,0.000101066
YKL021C,6.85552E-05
YKL024C,0.000180159
YKL025C,0
YKL027W,0.000179806
YKL028W,1.90785E-05
YKL029C,0.000171659
YKL033W-A,0.000175164
YKL035W,0.001792853
YKL040C,0.000122981
YKL042W,0
YKL046C,0.000229298
YKL053C-A,7.0098E-06
YKL054C,0.000189181
YKL056C,0.000530824
YKL057C,7.38921E-05
YKL058W,2.46221E-05
YKL060C,0.007783851
YKL062W,0
YKL063C,3.86152E-05
YKL065C,4.75684E-05
YKL067W,0.001317935
YKL068W,0.000183982
YKL069W,5.59728E-06
YKL073W,0.000281068
YKL077W,0.00019356
YKL080W,0.000428288
YKL081W,0.00076846
YKL082C,0.000135201
YKL085W,0.001967773
YKL089W,0
YKL091C,8.88471E-05
YKL094W,0.000125737
YKL096W,0.000128782
YKL099C,3.81796E-05
YKL103C,0.001045766
YKL104C,0.000645725
YKL106W,6.0689E-05
YKL112W,0.000349983
YKL113C,6.34995E-05
YKL114C,0.000108212
YKL117W,0.000285517
YKL122C,9.19954E-05
YKL126W,9.65946E-05
YKL127W,0.000360942
YKL128C,4.58307E-05
YKL129C,0.000574065
YKL130C,1.28957E-05
YKL135C,0
YKL137W,2.33074E-05
YKL138C-A,3.7569E-06
YKL140W,0.000106718
YKL141W,0.0005873
YKL142W,0.000320197
YKL143W,0.000109876
YKL145W,0.000430207
YKL148C,0.00236551
YKL150W,0.000512383
YKL151C,9.73426E-05
YKL152C,0.006434798
YKL154W,0
YKL157W,0.000674977
YKL160W,4.14514E-05
YKL164C,0.000110492
YKL165C,0.000201101
YKL166C,5.72161E-05
YKL167C,6.2046E-06
YKL170W,1.14831E-05
YKL172W,4.29925E-05
YKL173W,0.000132529
YKL175W,4.41067E-05
YKL179C,0.000152846
YKL180W,0.000657371
YKL181W,0.00020622
YKL182W,0.015121251
YKL184W,2.78092E-05
YKL190W,7.33099E-05
YKL191W,0.00015424
YKL192C,0.000159668
YKL193C,0.000179357
YKL195W,0.000161877
YKL196C,0.000564978
YKL204W,0.000158684
YKL206C,6.77541E-05
YKL209C,0
YKL210W,0.002842928
YKL211C,0.000430462
YKL212W,0.000362654
YKL213C,0.000137736
YKL214C,8.21951E-05
YKL215C,0.000899173
YKL216W,0.000289887
YKR001C,0.000932522
YKR002W,9.0243E-05
YKR003W,6.33609E-05
YKR006C,0.000143115
YKR008W,0.000104225
YKR013W,9.08497E-05
YKR014C,0.000260398
YKR016W,0.000513808
YKR018C,0.00081952
YKR023W,0
YKR025W,5.48816E-05
YKR026C,5.80728E-05
YKR028W,3.94344E-05
YKR029C,0.000301831
YKR035W-A,0.000121081
YKR036C,0
YKR042W,0.000199592
YKR043C,0.000172484
YKR046C,0.000121348
YKR048C,0.000532176
YKR049C,0.000110777
YKR054C,0.000380321
YKR057W,0.000148728
YKR062W,6.92442E-05
YKR066C,0.000688057
YKR068C,3.55463E-05
YKR070W,0.00020899
YKR071C,4.36793E-05
YKR072C,7.57401E-05
YKR074W,4.87627E-05
YKR080W,7.12902E-05
YKR081C,0.000137666
YKR082W,0.000128722
YKR084C,0.000211011
YKR089C,0.000102631
YKR092C,5.70548E-05
YKR095W,0.000492096
YKR095W-A,2.73353E-05
YLL001W,0.000353862
YLL003W,0
YLL006W,4.26531E-05
YLL008W,0.000217039
YLL009C,1.92547E-05
YLL011W,9.56841E-05
YLL013C,0.000176182
YLL015W,0.000204809
YLL018C,0.002200908
YLL021W,0.000278082
YLL022C,3.25762E-05
YLL024C,0.002117228
YLL026W,0.005979789
YLL029W,0.000238208
YLL034C,0.000111053
YLL036C,0.000116368
YLL038C,3.72653E-05
YLL039C,0
YLL040C,0.000338997
YLL041C,0.000980524
YLL045C,0.000907306
YLL048C,0.000458143
YLL050C,0.001404099
YLL056C,6.50252E-05
YLL062C,3.16725E-05
YLR002C,0
YLR003C,7.49442E-05
YLR008C,7.09855E-05
YLR009W,8.01392E-05
YLR011W,5.15564E-06
YLR017W,0.000216393
YLR022C,2.56819E-05
YLR025W,5.86726E-05
YLR026C,4.30607E-05
YLR027C,0.000579673
YLR028C,0.000655604
YLR029C,0.001087028
YLR033W,7.29945E-05
YLR034C,0
YLR043C,8.29042E-05
YLR044C,0.011119115
YLR045C,0.000170994
YLR052W,9.76104E-06
YLR055C,0.000140246
YLR056W,0.000114576
YLR057W,0
YLR058C,0.001409445
YLR059C,0.000124631
YLR060W,0.000829252
YLR061W,8.54469E-05
YLR066W,0.000132143
YLR069C,0.000587594
YLR075W,0.000772337
YLR078C,2.7961E-05
YLR089C,0.000588873
YLR095C,0.000120262
YLR096W,1.91826E-05
YLR100W,6.84259E-05
YLR104W,2.30098E-05
YLR106C,0.000927565
YLR109W,0.000214228
YLR113W,0.0001153
YLR119W,3.53941E-05
YLR129W,0.000121702
YLR133W,8.41352E-05
YLR134W,0.000478353
YLR144C,8.90726E-05
YLR147C,7.15054E-05
YLR150W,0.000746378
YLR153C,0.001155311
YLR154C,7.14546E-06
YLR163C,0.000158495
YLR167W,0.000938805
YLR172C,0.000295674
YLR174W,0.003848715
YLR175W,0.000200315
YLR178C,0.000196913
YLR179C,0.000133189
YLR180W,9.73451E-05
YLR181C,6.22288E-05
YLR185W,0.000179516
YLR186W,7.00281E-05
YLR187W,0.000120962
YLR188W,0.000110114
YLR192C,0.000244721
YLR195C,5.47875E-05
YLR196W,0.000239531
YLR197W,0.000536093
YLR199C,7.49762E-05
YLR200W,0.000142984
YLR201C,6.94036E-05
YLR203C,9.58002E-05
YLR206W,0.000251284
YLR208W,0.000468551
YLR209C,0.000118514
YLR211C,5.44318E-06
YLR212C,7.60857E-05
YLR214W,0
YLR216C,0.000895015
YLR221C,9.47933E-05
YLR222C,0.000159461
YLR229C,0.000134164
YLR231C,0.000196311
YLR241W,6.8084E-05
YLR244C,0.000206916
YLR248W,0.000266798
YLR249W,0.00460077
YLR250W,0.000114666
YLR257W,0.000166519
YLR258W,0.000408195
YLR259C,0.005342601
YLR262C,6.62714E-05
YLR262C-A,1.95326E-05
YLR268W,3.77644E-05
YLR270W,0.000297447
YLR275W,1.22067E-05
YLR276C,0.000142935
YLR277C,0.000126437
YLR285W,3.24316E-05
YLR286C,0.000332828
YLR290C,4.36373E-05
YLR291C,0.000115096
YLR292C,0.000154547
YLR293C,0.000252745
YLR295C,1.91563E-05
YLR300W,0.00027935
YLR301W,0.000317659
YLR304C,0.007815128
YLR306W,1.86677E-05
YLR309C,0.000205434
YLR312W-A,2.89829E-05
YLR314C,0.000248942
YLR319C,8.98972E-05
YLR321C,0.000143377
YLR324W,0.000105831
YLR325C,0.000375244
YLR328W,0.000112494
YLR330W,0.000237345
YLR335W,0.000259684
YLR337C,0.000231765
YLR340W,0.002096265
YLR342W,0.00057312
YLR344W,0.000232353
YLR347C,0.000524885
YLR348C,0.000104783
YLR351C,0.000174847
YLR354C,0.00119838
YLR355C,0.00274859
YLR356W,3.30169E-05
YLR357W,0
YLR359W,0.000214785
YLR361C-A,7.3856E-05
YLR363W-A,6.48063E-06
YLR364W,3.4167E-05
YLR369W,0.000190184
YLR370C,0.000104487
YLR372W,9.4709E-05
YLR378C,0.0001337
YLR380W,0.000101212
YLR384C,0.000399253
YLR387C,0.000138014
YLR388W,0.000107464
YLR389C,0.000414656
YLR390W,5.25434E-05
YLR390W-A,0.000356965
YLR393W,0
YLR395C,1.59268E-05
YLR398C,0.000270587
YLR399C,0.000165284
YLR406C,9.74481E-05
YLR407W,7.17955E-05
YLR409C,0.000141517
YLR410W,0.00030907
YLR418C,6.86405E-05
YLR419W,0.000101228
YLR420W,0.000199145
YLR421C,0.000124329
YLR429W,0.000503376
YLR432W,0.001124605
YLR433C,0.0001348
YLR437C,6.84254E-06
YLR438C-A,9.95118E-06
YLR438W,0.003451092
YLR439W,6.73459E-05
YLR441C,0.000739312
YLR447C,0.000423348
YLR448W,0.000716371
YLR449W,0.000233022
YLR459W,0
YLR460C,0.000176685
YML001W,0.000267669
YML004C,0.000212693
YML008C,0.00149273
YML009C,4.31225E-05
YML010W,0.000731644
YML012W,6.34217E-05
YML013W,9.36828E-05
YML014W,3.56377E-05
YML017W,0.000135359
YML022W,9.46983E-05
YML025C,9.32059E-05
YML028W,0.00110418
YML030W,1.27508E-05
YML031W,3.69913E-05
YML034W,0.000161872
YML035C,0.000169658
YML036W,7.14904E-05
YML048W,0.000245445
YML052W,0.00010163
YML056C,0.000113241
YML057W,0.000148427
YML058W,7.13597E-06
YML063W,0.000891902
YML067C,7.92121E-05
YML069W,0.000274688
YML070W,0.001166246
YML072C,0.000821997
YML073C,0.000453476
YML074C,0.000925627
YML075C,0.000366087
YML078W,0.000329878
YML079W,7.73808E-05
YML081C-A,5.77693E-05
YML082W,0.002233781
YML085C,0.000964441
YML086C,0.000310729
YML092C,0.000753573
YML093W,0.000182776
YML094W,7.88103E-05
YML098W,2.18029E-05
YML100W,0.001568086
YML101C,1.87141E-05
YML103C,0.000190281
YML105C,0.000136913
YML106W,7.97873E-05
YML110C,0.000100099
YML112W,2.46151E-05
YML115C,0.000195769
YML120C,0.001236923
YML124C,0.00027358
YML125C,3.28985E-05
YML126C,0.001271636
YML127W,0.000105567
YML131W,0.000554919
YMR002W,8.65591E-05
YMR004W,8.74782E-05
YMR005W,3.5436E-05
YMR008C,0.000438617
YMR009W,2.41701E-05
YMR011W,4.63312E-05
YMR012W,0.000953165
YMR015C,0.00016738
YMR016C,6.89285E-05
YMR020W,5.38373E-05
YMR021C,7.18725E-05
YMR022W,1.6504E-05
YMR024W,0.000120491
YMR027W,0.000194046
YMR029C,4.7373E-05
YMR031C,0.000889586
YMR037C,6.77264E-06
YMR038C,0.00019899
YMR039C,0.000106675
YMR044W,2.80436E-05
YMR047C,0.000332138
YMR049C,0.000646103
YMR054W,0.000169516
YMR058W,0.000260116
YMR061W,0
YMR062C,0.000528498
YMR067C,0.00035031
YMR070W,0
YMR072W,0.000289285
YMR073C,3.06782E-06
YMR079W,0.000229089
YMR080C,0.000192365
YMR083W,0.000800254
YMR086W,0.000156703
YMR091C,0.000151095
YMR092C,0.000986933
YMR093W,0.000116397
YMR096W,0.000384222
YMR099C,0.000976687
YMR102C,4.17546E-05
YMR105C,0.001584515
YMR106C,0
YMR108W,0.001187063
YMR109W,0.000360533
YMR110C,0.000566967
YMR112C,3.0519E-05
YMR116C,0.00308541
YMR120C,0.000312887
YMR124W,0.000216744
YMR125W,0.000368594
YMR128W,0.00018357
YMR129W,0.000278524
YMR130W,0
YMR131C,0.000162694
YMR135C,1.58954E-05
YMR140W,2.61936E-05
YMR142C,0.001241269
YMR145C,0.000661487
YMR146C,0.000318622
YMR149W,5.77997E-05
YMR152W,4.24484E-05
YMR153W,3.2892E-05
YMR157C,3.57276E-05
YMR158W,5.07735E-05
YMR159C,0
YMR161W,2.46168E-05
YMR163C,6.2943E-05
YMR170C,0.000304451
YMR173W,0.00015512
YMR174C,0.000121872
YMR178W,4.88152E-05
YMR183C,0.000238906
YMR184W,1.36081E-05
YMR186W,0.00173136
YMR189W,0.000279485
YMR193W,4.20807E-05
YMR194W,0.000120663
YMR196W,0.001418189
YMR197C,0
YMR200W,4.6469E-05
YMR202W,0.000107231
YMR203W,0.000423338
YMR205C,0.002046335
YMR208W,0.000150863
YMR211W,0.000150374
YMR212C,7.58559E-05
YMR214W,9.62182E-05
YMR215W,0.000183579
YMR217W,0.000998794
YMR220W,9.84481E-05
YMR222C,7.62291E-06
YMR226C,0.000512185
YMR228W,1.49087E-05
YMR229C,0.001120761
YMR235C,0.000212207
YMR236W,3.86407E-05
YMR237W,0.000315944
YMR238W,0.000122934
YMR241W,0.000342588
YMR243C,0.000201656
YMR246W,0.000892225
YMR247C,0
YMR250W,0.00032877
YMR255W,5.91996E-06
YMR256C,1.69665E-05
YMR260C,5.56058E-05
YMR261C,0.000469024
YMR263W,1.88901E-05
YMR264W,0.000104867
YMR266W,0.000263792
YMR267W,2.52188E-05
YMR269W,4.14649E-06
YMR275C,0
YMR276W,0.000280741
YMR278W,0.000220931
YMR281W,2.47895E-05
YMR288W,0.000184965
YMR290C,0.000260807
YMR296C,0.000241524
YMR297W,0.000225314
YMR298W,0.000105621
YMR300C,0.00032591
YMR302C,0.000191104
YMR305C,5.79528E-05
YMR307W,0.000820465
YMR308C,0.000250509
YMR309C,0.000655791
YMR310C,9.3636E-05
YMR311C,7.70555E-05
YMR312W,1.04951E-05
YMR314W,0.000235058
YMR315W,0.001033804
YMR318C,0.000806613
YNL001W,0
YNL002C,7.81815E-05
YNL004W,0.000136348
YNL005C,0
YNL007C,0.000561048
YNL010W,0.000191471
YNL015W,0.000188134
YNL016W,0.000216528
YNL021W,0
YNL022C,0
YNL026W,0.000177516
YNL035C,1.33021E-05
YNL036W,0.00020813
YNL037C,0.00129831
YNL044W,8.57771E-05
YNL045W,0.000582714
YNL048W,7.75297E-05
YNL052W,2.97415E-05
YNL055C,0.005953217
YNL058C,0
YNL059C,0.000191619
YNL061W,0.000313122
YNL062C,6.24838E-05
YNL064C,0.000984275
YNL067W,9.55083E-05
YNL069C,0.000456355
YNL070W,2.17038E-05
YNL071W,0.001052525
YNL075W,9.18623E-05
YNL079C,0.000168284
YNL081C,0
YNL084C,8.62002E-05
YNL085W,8.80222E-05
YNL086W,7.43704E-06
YNL087W,9.75036E-05
YNL088W,0.000331428
YNL096C,0.000702838
YNL098C,0.000381312
YNL099C,0
YNL102W,0.000243003
YNL104C,0.002811574
YNL108C,6.18473E-05
YNL111C,4.31883E-05
YNL112W,0.000255762
YNL113W,6.87381E-05
YNL116W,0.000398403
YNL117W,0
YNL118C,0.000205702
YNL121C,0.000726227
YNL123W,0.001170069
YNL129W,5.17887E-06
YNL130C,0.000179531
YNL130C-A,0
YNL131W,0.0002752
YNL132W,0.000410762
YNL134C,0.002046325
YNL135C,0.001810541
YNL137C,1.69365E-05
YNL138W,0.000322182
YNL139C,0.000185102
YNL147W,9.03444E-05
YNL148C,1.81735E-05
YNL149C,2.77492E-05
YNL151C,0
YNL153C,3.04636E-05
YNL154C,0.000201637
YNL156C,0
YNL157W,2.52718E-05
YNL160W,0.000855398
YNL163C,0.000174113
YNL166C,7.41293E-05
YNL168C,0.000164119
YNL173C,0.000263236
YNL175C,0.000115478
YNL178W,0.001116693
YNL180C,0.000151008
YNL181W,2.98894E-05
YNL182C,7.25089E-05
YNL185C,3.96508E-05
YNL189W,0.000496671
YNL192W,4.10737E-05
YNL197C,0.000196111
YNL199C,7.98053E-05
YNL200C,0.000109534
YNL206C,3.45152E-05
YNL207W,0.000114679
YNL208W,0.001435162
YNL209W,0.0068
YNL212W,0.000386133
YNL215W,3.76641E-05
YNL216W,0.000212052
YNL219C,0.000378566
YNL220W,0.000506958
YNL229C,6.0883E-05
YNL231C,0.000108249
YNL232W,6.57816E-05
YNL239W,0.000413116
YNL241C,0.000631689
YNL243W,0.000752103
YNL244C,0.000175726
YNL246W,5.8956E-05
YNL247W,0.000472494
YNL248C,0.000120078
YNL250W,0.000542696
YNL251C,0.000122895
YNL252C,6.78315E-05
YNL255C,0.000128248
YNL260C,8.17023E-06
YNL264C,0
YNL271C,0
YNL274C,0.001253287
YNL281W,0.000153269
YNL287W,0.000818784
YNL288W,0
YNL290W,4.34286E-05
YNL292W,7.62975E-05
YNL306W,2.10611E-05
YNL307C,0.000312102
YNL308C,0.000144881
YNL312W,0.000119856
YNL313C,0.000197169
YNL315C,0.000175218
YNL316C,3.00415E-05
YNL320W,3.081E-06
YNR001C,0.007454347
YNR003C,1.80285E-05
YNR008W,0
YNR013C,7.38936E-05
YNR016C,0.015520973
YNR017W,5.54972E-05
YNR018W,5.11429E-05
YNR019W,0.000111107
YNR021W,5.82039E-05
YNR026C,1.98216E-05
YNR029C,0.000162947
YNR030W,2.59944E-05
YNR032C-A,1.98756E-05
YNR033W,0
YNR034W,0.000185213
YNR035C,0.00041001
YNR036C,4.32346E-05
YNR037C,3.10706E-05
YNR043W,0.000749252
YNR046W,4.55567E-05
YNR048W,8.61065E-05
YNR050C,0.000383765
YNR051C,5.96998E-05
YNR052C,0.000172028
YNR053C,9.27007E-05
YNR067C,0.000241737
YNR074C,0
YOL004W,0.000542473
YOL005C,2.04466E-05
YOL008W,4.37934E-06
YOL016C,0.000139381
YOL021C,0.000192266
YOL022C,0.000139635
YOL027C,0.00031041
YOL030W,0.000347717
YOL031C,5.20707E-05
YOL032W,2.21399E-05
YOL033W,3.35145E-05
YOL038W,0.000557176
YOL039W,0.000207764
YOL040C,0.001749797
YOL041C,0.000203784
YOL049W,0.000199539
YOL052C,6.12319E-05
YOL057W,0.000253591
YOL058W,0.001351381
YOL059W,0.000222508
YOL061W,0.000208589
YOL064C,0.000127389
YOL067C,7.5223E-06
YOL071W,8.98811E-05
YOL076W,0.000150591
YOL077C,7.98564E-05
YOL077W-A,0
YOL086C,0.004368479
YOL086W-A,2.83583E-06
YOL088C,0.000167736
YOL090W,0.000197903
YOL092W,0.000102635
YOL093W,3.74117E-06
YOL094C,0.00015458
YOL096C,0.000154117
YOL097C,0.000334524
YOL098C,0.00047401
YOL102C,4.04238E-05
YOL109W,0.000177155
YOL111C,0.000143187
YOL115W,0
YOL123W,0.000218086
YOL126C,0.000690869
YOL127W,0.0006797
YOL133W,2.54597E-05
YOL139C,0.000166944
YOL140W,0.000154087
YOL142W,3.69389E-05
YOL143C,0.000294981
YOL144W,0
YOL146W,8.0224E-06
YOL149W,0.000106109
YOL151W,0.000147588
YOR004W,4.56833E-05
YOR006C,0.000125135
YOR007C,0.001456204
YOR008C,9.18995E-05
YOR014W,6.35104E-06
YOR016C,4.40167E-05
YOR018W,0.000207209
YOR020C,0.000763665
YOR021C,0.000224895
YOR027W,0.002486297
YOR039W,0.000100317
YOR040W,0.00020839
YOR042W,0.000177096
YOR043W,4.15485E-05
YOR046C,0.00044845
YOR051C,5.33647E-05
YOR052C,0
YOR056C,7.89208E-05
YOR057W,6.21032E-05
YOR061W,0.000129382
YOR063W,0.002148798
YOR065W,0.000662445
YOR069W,0.000153586
YOR074C,0.000150597
YOR078W,4.2987E-05
YOR085W,5.79145E-05
YOR086C,0.000626428
YOR089C,0.000136682
YOR090C,0.000101334
YOR091W,0.000171685
YOR095C,0.000450777
YOR096W,0.001141474
YOR098C,8.56012E-05
YOR099W,0.00021111
YOR108W,0.000203743
YOR110W,0.000189792
YOR111W,5.54319E-05
YOR112W,0.00025634
YOR115C,2.42089E-06
YOR116C,0.000248779
YOR117W,0.000594997
YOR120W,0.000241114
YOR122C,0.000163761
YOR123C,0.000165521
YOR124C,0.000179815
YOR125C,5.39279E-05
YOR126C,6.19012E-05
YOR128C,0.000423023
YOR130C,5.12415E-05
YOR131C,0.000112454
YOR136W,0.000727493
YOR141C,7.6375E-05
YOR142W,0.001939389
YOR143C,2.46121E-05
YOR145C,4.59062E-05
YOR151C,0.000734205
YOR153W,0.000244602
YOR155C,0.000132384
YOR157C,0.000105065
YOR158W,0.000127606
YOR163W,4.46467E-05
YOR164C,5.44754E-05
YOR165W,0.000108582
YOR167C,0.0001256
YOR168W,0.000689869
YOR173W,0.000304322
YOR174W,6.11574E-05
YOR176W,0.000266039
YOR181W,0.000115782
YOR184W,0.000358155
YOR185C,0.000160917
YOR187W,0.000920437
YOR189W,1.01667E-05
YOR194C,0
YOR195W,0.000122494
YOR197W,0.00039986
YOR198C,0.000462443
YOR201C,2.2023E-05
YOR204W,0.001321527
YOR206W,0.000109042
YOR207C,0.000182541
YOR209C,0.000330218
YOR210W,1.83059E-05
YOR211C,0.000209061
YOR213C,3.48951E-05
YOR217W,0.000230352
YOR220W,9.01328E-05
YOR222W,3.8607E-05
YOR224C,3.59692E-05
YOR227W,0.000212301
YOR230W,0.001573703
YOR232W,0.00014198
YOR234C,9.70723E-05
YOR239W,0.000388995
YOR241W,0.000140595
YOR243C,0.000365719
YOR251C,0.000371692
YOR252W,3.72595E-05
YOR254C,0.000288523
YOR257W,4.08882E-05
YOR259C,0.000322334
YOR260W,0.000101309
YOR261C,0.00020001
YOR262W,0
YOR265W,0.000136975
YOR266W,0
YOR267C,0.000170838
YOR270C,0.000577706
YOR271C,0.000150631
YOR272W,0.000140876
YOR274W,0.000116337
YOR275C,0.000120383
YOR276W,5.65158E-05
YOR278W,5.5469E-05
YOR280C,9.18197E-05
YOR281C,0.000103492
YOR283W,2.23752E-05
YOR284W,0
YOR285W,0.000586173
YOR286W,0.000141545
YOR287C,6.98159E-05
YOR290C,1.90452E-05
YOR294W,2.68915E-05
YOR298C-A,0.000765054
YOR303W,7.81934E-05
YOR310C,0.00040252
YOR316C,7.73671E-05
YOR317W,0.00114781
YOR323C,0.000452275
YOR326W,0.000267844
YOR327C,3.5513E-05
YOR332W,0.000576446
YOR335C,0.001734439
YOR340C,7.75928E-05
YOR341W,0.000501485
YOR347C,0.000310855
YOR354C,0.000222361
YOR356W,0.000320289
YOR357C,3.9732E-05
YOR361C,0.001359319
YOR362C,0.000524563
YOR367W,4.00061E-05
YOR369C,0.001186776
YOR370C,0.00038223
YOR374W,0.034457967
YOR375C,0.000938894
YOR384W,0
YPL001W,0.000100809
YPL004C,0.002051971
YPL009C,0.000263566
YPL010W,2.73795E-05
YPL012W,0.000214062
YPL015C,5.58397E-05
YPL019C,0.000153919
YPL023C,0.000194126
YPL028W,0.001624242
YPL030W,0.00012164
YPL031C,4.27609E-05
YPL032C,0.00023622
YPL037C,0.000636923
YPL042C,0.000372185
YPL043W,0.000186676
YPL048W,0.001441314
YPL050C,0.000289753
YPL053C,0
YPL055C,0
YPL058C,1.65155E-05
YPL059W,0.000166264
YPL061W,0.008696792
YPL063W,0.000183826
YPL067C,5.35867E-05
YPL074W,2.67657E-05
YPL078C,0.001401475
YPL079W,3.74879E-05
YPL081W,2.95439E-05
YPL084W,0.000231373
YPL085W,0.00078017
YPL086C,0.000133818
YPL091W,0.000611086
YPL093W,0.000187646
YPL094C,3.05412E-05
YPL101W,6.9032E-05
YPL105C,0.000199701
YPL106C,0.002622722
YPL111W,0.001944561
YPL116W,0.000134175
YPL117C,0.000214493
YPL118W,3.32802E-05
YPL125W,0
YPL126W,0.000167023
YPL127C,0.000101102
YPL128C,6.37166E-05
YPL129W,8.48642E-05
YPL131W,0.000939967
YPL132W,7.52825E-05
YPL135W,3.55422E-05
YPL143W,0.000122869
YPL145C,0.000612205
YPL146C,5.12509E-05
YPL154C,0.00120494
YPL160W,0.001402719
YPL169C,0.000200881
YPL170W,7.77563E-05
YPL173W,8.38153E-05
YPL178W,0.000164433
YPL180W,0.00011203
YPL183C,0.000249256
YPL184C,0.000282368
YPL188W,0.000201894
YPL190C,0.000533602
YPL193W,0
YPL198W,0.000509007
YPL199C,2.64743E-05
YPL203W,6.07943E-05
YPL204W,5.815E-05
YPL206C,0
YPL207W,0.000192762
YPL208W,3.4526E-05
YPL210C,0.000132003
YPL211W,6.88512E-05
YPL212C,0.000141509
YPL213W,3.64207E-05
YPL214C,3.46385E-05
YPL217C,0.000232162
