"","Ixk","Ipha","mR(Da)","phR","mu(1/min)","comb"
"1","0.765164314934312","-0.322471057390815","901442.5","0.1115505054",0.00381431258725955,"wt-glu"
"2","1.4801289545877","-0.32663557393338","901442.5","0.0641086687",0.00087394692178372,"wt-gly"
"3","0.608145012979354","-0.323776387274383","901442.5","0.10956034498",0.00239890959903972,"da-glu"
"4","2.41477642031638","-0.34301262090612","901442.5","0.058084414",0.00070771109216816,"da-gly"
